201208172_T-14-10-09_Dive_01_104.jpg
x,y,label
321,254,3
192,176,4
185,338,3
130,391,3
219,661,3
70,626,5
320,977,4
146,1078,4
89,1511,4
267,1322,4
452,292,5
443,230,3
720,484,4
672,573,5
520,733,5
641,617,2
501,1114,4
523,1142,4
496,1360,3
788,1477,1
1102,207,4
1165,121,4
880,444,4
901,447,4
1032,918,4
855,661,3
921,965,4
1044,1109,4
955,1411,4
1116,1284,4
1569,51,3
1494,311,4
1329,587,5
1437,376,3
1487,883,4
1585,782,4
1631,982,4
1568,972,4
1531,1361,3
1367,1448,5
1950,78,2
1972,185,2
1912,431,3
1994,537,4
1798,689,4
1898,879,4
1898,1022,4
1995,1173,4
2029,1280,4
1774,1231,4
284,205,3
409,220,3
358,220,3
303,262,3
290,248,3
437,230,3
250,283,3
427,208,3
267,234,3
221,313,3
131,154,4
373,141,4
228,223,4
216,228,4
184,114,4
275,162,4
132,183,4
170,145,4
284,160,4
318,158,4
122,384,3
158,244,3
80,214,3
207,342,3
167,364,3
137,348,3
207,356,3
115,297,3
179,326,3
115,303,3
194,374,3
133,303,3
89,320,3
102,230,3
119,289,3
151,359,3
119,289,3
126,322,3
224,355,3
160,345,3
201,553,3
165,694,3
162,679,3
273,640,3
144,613,3
234,670,3
159,665,3
116,654,3
124,679,3
182,591,3
76,695,5
56,697,5
46,676,5
72,732,5
49,731,5
121,675,5
21,651,5
60,699,5
70,744,5
35,659,5
388,990,4
384,886,4
312,991,4
312,987,4
331,980,4
351,990,4
406,989,4
312,988,4
336,874,4
412,922,4
146,1068,4
95,1082,4
198,1106,4
162,1122,4
168,1131,4
54,1059,4
147,1113,4
139,1121,4
177,1137,4
154,1066,4
122,1459,4
146,1530,4
119,1449,4
154,1500,4
70,1508,4
126,1465,4
242,1531,4
149,1529,4
92,1514,4
187,1496,4
242,1324,4
199,1311,4
212,1379,4
243,1220,4
211,1288,4
262,1283,4
220,1293,4
278,1213,4
283,1221,4
197,1303,4
431,261,5
473,297,5
448,335,5
453,348,5
432,280,5
511,368,5
511,343,5
453,247,5
434,314,5
411,341,5
421,210,3
415,223,3
247,219,3
419,265,3
317,252,3
242,315,3
240,220,3
330,258,3
256,231,3
245,306,3
720,448,4
721,501,4
759,487,4
668,487,4
708,514,4
760,414,4
702,561,4
685,461,4
759,498,4
711,441,4
572,691,5
642,682,5
612,699,5
622,683,5
597,697,5
672,606,5
603,606,5
579,673,5
580,668,5
660,705,5
511,712,5
377,780,5
479,708,5
431,755,5
409,789,5
426,760,5
520,819,5
365,746,5
405,727,5
530,710,5
579,651,2
593,696,2
609,615,2
655,670,2
656,639,2
599,638,2
620,733,2
652,617,2
642,633,2
690,635,2
490,1121,4
464,1052,4
468,1097,4
485,1113,4
455,1108,4
513,1088,4
450,1107,4
484,1095,4
468,1024,4
478,1112,4
563,1181,4
514,1193,4
532,1209,4
549,1131,4
525,1175,4
521,1185,4
602,1213,4
563,1182,4
522,1159,4
497,1161,4
415,1420,3
472,1379,3
328,1404,3
361,1436,3
456,1390,3
313,1447,3
386,1363,3
404,1371,3
521,1330,3
459,1401,3
772,1462,1
733,1425,1
731,1448,1
819,1418,1
811,1426,1
719,1358,1
755,1398,1
830,1411,1
829,1403,1
788,1368,1
1057,253,4
1017,167,4
1071,207,4
1122,224,4
1057,287,4
944,215,4
1091,222,4
983,138,4
1061,263,4
1057,194,4
1093,78,4
1019,147,4
1093,100,4
1134,63,4
1039,135,4
1118,80,4
1040,156,4
1017,139,4
967,108,4
1081,119,4
800,465,4
819,486,4
824,452,4
913,471,4
811,431,4
914,447,4
894,479,4
813,424,4
789,493,4
931,478,4
847,496,4
787,461,4
864,502,4
914,494,4
892,471,4
809,452,4
841,444,4
801,528,4
816,460,4
795,451,4
1057,1027,4
1119,936,4
1072,971,4
1045,1019,4
1103,933,4
1081,959,4
1131,963,4
1158,933,4
1045,971,4
1084,938,4
549,742,3
697,724,3
855,680,3
604,751,3
788,682,3
585,723,3
877,652,3
688,673,3
685,672,3
653,752,3
819,963,4
801,927,4
866,1006,4
773,927,4
907,958,4
927,966,4
816,913,4
831,932,4
899,977,4
810,929,4
1061,1116,4
1010,1158,4
1086,1054,4
940,1024,4
1123,1098,4
1038,1077,4
1027,1080,4
1030,1103,4
988,1127,4
966,1071,4
945,1330,4
985,1435,4
921,1444,4
948,1416,4
952,1342,4
989,1466,4
958,1456,4
971,1432,4
958,1314,4
955,1315,4
1048,1315,4
1085,1241,4
1006,1283,4
1002,1346,4
1049,1311,4
1070,1346,4
1072,1294,4
1082,1311,4
1024,1299,4
1002,1296,4
1563,128,3
1513,101,3
1575,118,3
1579,104,3
1532,90,3
1601,122,3
1526,113,3
1615,41,3
1610,113,3
1557,114,3
1519,150,4
1495,376,4
1425,271,4
1432,212,4
1467,166,4
1502,217,4
1443,193,4
1460,183,4
1465,178,4
1531,159,4
1273,565,5
1379,551,5
1343,562,5
1335,616,5
1319,589,5
1330,591,5
1372,555,5
1345,583,5
1308,550,5
1357,541,5
1508,197,3
1533,207,3
1449,314,3
1458,381,3
1472,379,3
1460,365,3
1478,380,3
1506,119,3
1426,215,3
1436,283,3
1467,888,4
1489,850,4
1521,863,4
1424,905,4
1527,845,4
1458,884,4
1521,883,4
1469,873,4
1482,812,4
1438,904,4
1636,778,4
1632,764,4
1539,764,4
1614,767,4
1588,692,4
1636,784,4
1639,768,4
1561,774,4
1615,747,4
