201208172_T-13-19-07_Dive_01_064.jpg
x,y,label
253,35,3
373,85,3
132,430,3
11,341,3
107,688,4
290,737,4
230,1128,2
288,1162,2
124,1481,2
390,1289,3
528,136,4
480,259,3
809,544,2
445,586,4
603,780,4
647,651,4
601,1025,4
418,1214,2
733,1266,3
627,1514,2
1146,309,4
1175,252,4
853,332,4
940,442,4
1002,919,3
1159,860,4
1113,953,3
896,1083,3
972,1261,3
1049,1419,3
1389,248,5
1452,92,3
1495,404,5
1332,446,4
1355,755,3
1269,888,4
1336,1077,3
1326,1019,3
1396,1319,3
1463,1509,3
2006,44,4
1703,108,3
1757,330,5
2034,397,4
1715,620,5
1930,858,3
1923,1119,3
1645,1196,3
1797,1288,3
1988,1302,3
250,49,3
244,56,3
288,24,3
245,60,3
214,27,3
239,51,3
231,82,3
246,27,3
282,10,3
273,76,3
498,147,3
394,101,3
415,189,3
368,98,3
448,91,3
442,151,3
432,89,3
419,176,3
400,117,3
424,106,3
111,494,3
142,467,3
143,515,3
131,420,3
135,411,3
136,460,3
104,444,3
109,350,3
87,445,3
126,391,3
82,387,3
67,364,3
18,308,3
18,414,3
102,326,3
37,382,3
31,355,3
12,394,3
17,277,3
21,404,3
206,644,4
172,620,4
119,633,4
187,692,4
187,687,4
118,653,4
114,632,4
122,632,4
177,640,4
162,604,4
307,756,4
326,762,4
332,773,4
263,811,4
342,775,4
264,765,4
286,774,4
342,745,4
307,855,4
259,783,4
322,1130,2
230,1119,2
336,1136,2
221,1212,2
320,1178,2
235,1191,2
194,1205,2
326,1152,2
314,1183,2
312,1167,2
199,1141,2
212,1157,2
180,1210,2
215,1118,2
311,1132,2
264,1134,2
293,1148,2
215,1128,2
298,1134,2
252,1184,2
153,1398,2
159,1442,2
73,1459,2
136,1425,2
105,1423,2
97,1452,2
139,1464,2
132,1492,2
126,1451,2
114,1474,2
220,1339,3
388,1277,3
258,1291,3
221,1317,3
213,1311,3
233,1297,3
216,1350,3
372,1306,3
271,1285,3
332,1297,3
543,118,4
595,156,4
545,129,4
541,136,4
604,120,4
560,109,4
543,160,4
514,189,4
561,167,4
529,127,4
504,259,3
505,233,3
451,264,3
505,234,3
442,261,3
448,243,3
434,266,3
476,204,3
451,286,3
443,244,3
895,530,2
859,540,2
854,499,2
840,564,2
851,534,2
820,513,2
808,532,2
804,513,2
821,554,2
817,576,2
355,544,4
376,616,4
429,578,4
342,625,4
420,608,4
439,626,4
365,620,4
434,542,4
308,596,4
314,539,4
530,814,4
552,825,4
569,811,4
503,747,4
563,735,4
512,766,4
618,790,4
495,738,4
577,741,4
527,826,4
666,665,4
619,667,4
630,667,4
682,680,4
624,626,4
647,643,4
629,639,4
597,691,4
591,685,4
620,694,4
647,1079,4
656,1061,4
677,1059,4
660,1038,4
642,1064,4
594,1073,4
687,1050,4
634,1088,4
696,1035,4
623,1005,4
381,1205,2
354,1134,2
418,1142,2
357,1132,2
353,1230,2
378,1263,2
389,1141,2
379,1266,2
381,1263,2
366,1216,2
799,1270,3
809,1147,3
763,1170,3
760,1242,3
716,1231,3
825,1262,3
783,1200,3
804,1248,3
744,1207,3
786,1228,3
636,1498,2
684,1464,2
665,1421,2
672,1441,2
654,1497,2
603,1427,2
624,1533,2
649,1469,2
696,1491,2
643,1415,2
1097,312,4
1023,194,4
1115,236,4
1078,256,4
1075,246,4
1043,289,4
1116,309,4
1103,303,4
1051,301,4
1085,310,4
1167,304,4
1215,285,4
1166,281,4
1172,292,4
1166,241,4
1140,274,4
1138,241,4
1097,243,4
1163,271,4
1164,249,4
824,306,4
826,285,4
905,248,4
882,242,4
822,302,4
867,331,4
792,281,4
793,278,4
850,246,4
883,287,4
873,412,4
891,434,4
938,408,4
