201208172_T-14-24-42_Dive_01_129.jpg
x,y,label
42,69,2
206,200,1
396,609,5
46,421,3
278,776,2
226,761,3
145,1113,2
266,1207,4
310,1340,3
279,1480,3
667,207,0
463,269,1
628,557,3
535,560,5
821,718,2
641,647,3
633,1047,3
475,1079,3
532,1234,3
636,1263,3
1060,128,3
885,290,3
848,430,3
926,489,4
1119,630,2
1150,774,3
1106,1190,4
1155,946,4
1002,1277,4
1012,1290,4
1589,86,3
1386,213,3
1453,546,3
1369,432,5
1454,629,3
1481,789,3
1620,963,4
1325,1210,3
1395,1320,2
1448,1241,3
1699,275,3
2021,61,5
2014,423,3
1788,560,3
1777,844,4
1842,656,3
1700,973,4
2035,1156,4
1964,1489,4
1664,1246,4
29,34,2
48,1,2
109,7,2
82,86,2
117,67,2
60,46,2
23,65,2
77,52,2
13,37,2
40,62,2
107,242,1
176,198,1
84,240,1
192,175,1
135,194,1
101,212,1
129,148,1
123,178,1
93,167,1
149,154,1
391,730,5
400,702,5
303,673,5
326,623,5
350,752,5
340,714,5
363,648,5
326,641,5
330,726,5
345,670,5
36,268,3
31,380,3
5,413,3
23,387,3
67,311,3
17,336,3
7,273,3
6,347,3
24,387,3
60,335,3
215,764,2
175,799,2
119,769,2
202,757,2
310,793,2
162,795,2
321,765,2
189,747,2
252,740,2
224,758,2
258,742,3
179,821,3
304,807,3
286,742,3
207,768,3
169,808,3
287,809,3
200,756,3
320,753,3
152,717,3
224,1332,2
228,1275,2
214,1318,2
187,1186,2
104,1291,2
194,1246,2
118,1161,2
125,1274,2
79,1256,2
204,1188,2
305,1152,4
245,1099,4
235,1090,4
259,1188,4
290,1192,4
261,1215,4
250,1196,4
236,1117,4
243,1167,4
256,1104,4
399,1284,3
392,1284,3
293,1328,3
344,1205,3
390,1203,3
356,1236,3
428,1277,3
442,1359,3
430,1290,3
411,1277,3
347,1364,3
330,1382,3
258,1510,3
293,1409,3
390,1530,3
335,1358,3
285,1510,3
324,1503,3
288,1528,3
277,1474,3
658,140,0
701,152,0
689,217,0
621,102,0
634,145,0
652,116,0
676,168,0
691,142,0
708,159,0
702,99,0
375,194,1
488,246,1
364,170,1
402,176,1
431,149,1
433,186,1
428,162,1
437,161,1
368,205,1
433,162,1
642,553,3
619,516,3
736,510,3
603,549,3
710,553,3
725,505,3
627,545,3
596,560,3
701,505,3
578,505,3
502,587,5
480,608,5
587,568,5
533,569,5
606,604,5
598,533,5
477,588,5
531,552,5
598,621,5
585,587,5
801,700,2
734,765,2
688,698,2
680,692,2
803,688,2
758,816,2
776,722,2
741,829,2
785,692,2
788,796,2
587,631,3
703,602,3
595,637,3
659,708,3
617,673,3
562,610,3
665,613,3
667,707,3
687,641,3
685,674,3
671,1038,3
721,1079,3
725,1064,3
619,1036,3
697,1054,3
690,1048,3
694,1023,3
673,1012,3
694,1022,3
679,1080,3
478,1063,3
523,1075,3
587,1001,3
511,1047,3
493,1045,3
