201208172_T-13-11-23_Dive_01_046.jpg
x,y,label
268,306,4
366,179,4
309,489,3
372,489,4
375,794,5
62,769,3
374,1062,5
181,1118,0
362,1247,0
89,1245,0
483,108,4
490,73,4
507,450,4
694,490,4
587,716,5
579,874,3
676,1114,3
770,945,5
810,1481,3
642,1326,3
886,214,4
1200,118,3
1205,344,3
1173,569,3
1220,660,3
1059,895,4
917,1015,4
911,977,4
1186,1462,3
1057,1240,3
1431,104,3
1429,188,3
1359,576,3
1391,395,3
1299,690,3
1574,766,3
1254,975,3
1293,1064,3
1356,1400,3
1592,1497,5
1756,248,3
1877,24,3
2026,365,3
1647,603,3
1886,782,3
1801,619,3
1695,1169,5
1865,1219,2
2035,1434,3
2007,1358,3
302,367,4
376,345,4
285,421,4
321,456,4
325,340,4
284,404,4
310,451,4
316,375,4
313,447,4
368,343,4
350,136,4
427,192,4
385,226,4
334,121,4
375,156,4
369,125,4
367,151,4
415,200,4
394,216,4
403,205,4
204,419,3
169,447,3
203,424,3
227,464,3
250,519,3
208,418,3
232,506,3
198,479,3
255,455,3
310,492,3
331,395,4
406,419,4
378,446,4
362,495,4
425,455,4
409,398,4
413,377,4
327,463,4
423,414,4
403,369,4
462,789,5
455,653,5
340,789,5
293,905,5
366,782,5
311,868,5
419,813,5
464,776,5
471,838,5
422,784,5
72,742,3
103,695,3
124,734,3
107,709,3
55,780,3
14,718,3
118,779,3
63,796,3
111,754,3
43,735,3
371,1062,5
335,1038,5
411,1082,5
328,1029,5
397,977,5
409,980,5
410,1052,5
376,1068,5
402,1069,5
406,990,5
143,988,0
226,1037,0
144,1135,0
182,1072,0
170,1064,0
162,1023,0
141,1120,0
203,1104,0
119,1065,0
200,1031,0
315,1325,0
364,1253,0
324,1327,0
328,1213,0
313,1300,0
334,1224,0
350,1269,0
372,1246,0
323,1315,0
285,1309,0
170,1294,0
158,1309,0
105,1288,0
186,1202,0
177,1309,0
166,1257,0
141,1241,0
159,1240,0
106,1199,0
94,1251,0
416,21,4
462,45,4
458,85,4
400,55,4
432,67,4
473,7,4
399,45,4
466,65,4
478,104,4
473,20,4
385,6,4
375,30,4
472,95,4
460,51,4
417,40,4
436,51,4
369,2,4
412,42,4
461,33,4
444,6,4
538,429,4
532,374,4
553,423,4
514,431,4
492,444,4
532,439,4
482,476,4
533,392,4
471,494,4
553,358,4
641,393,4
558,569,4
651,447,4
606,422,4
603,454,4
563,476,4
578,498,4
574,454,4
617,445,4
679,422,4
667,697,5
595,700,5
659,703,5
697,734,5
662,729,5
678,714,5
670,722,5
598,686,5
683,784,5
658,754,5
500,949,3
514,979,3
665,889,3
562,973,3
517,976,3
654,852,3
626,829,3
559,909,3
564,943,3
515,942,3
632,1138,3
693,1131,3
638,1138,3
709,1075,3
668,1107,3
610,1111,3
665,1081,3
635,1101,3
713,1031,3
667,1152,3
802,954,5
778,979,5
773,1018,5
823,1004,5
746,968,5
761,962,5
754,959,5
737,1026,5
758,935,5
738,1051,5
773,1446,3
801,1532,3
710,1430,3
792,1516,3
772,1519,3
701,1446,3
847,1494,3
787,1423,3
783,1438,3
787,1473,3
676,1364,3
675,1329,3
629,1303,3
641,1341,3
628,1254,3
550,1331,3
625,1274,3
537,1260,3
645,1323,3
664,1375,3
869,264,4
865,125,4
861,234,4
883,208,4
887,167,4
891,225,4
885,178,4
831,296,4
904,191,4
899,177,4
1265,168,3
1248,76,3
1227,163,3
1307,153,3
1277,136,3
1312,98,3
1288,156,3
1280,129,3
1211,132,3
1290,130,3
1222,294,3
1181,325,3
1209,368,3
1168,228,3
1174,229,3
1204,377,3
1182,321,3
1183,252,3
1213,280,3
1177,264,3
1208,532,3
1198,595,3
1203,619,3
1186,543,3
1143,620,3
1196,585,3
1230,668,3
1180,603,3
1137,607,3
1205,510,3
1225,627,3
1197,727,3
1205,560,3
1189,713,3
1270,535,3
1184,623,3
1207,576,3
1233,670,3
1200,593,3
1199,648,3
1131,930,4
1121,912,4
1069,934,4
1069,926,4
1074,901,4
1073,881,4
1107,997,4
1093,979,4
1091,924,4
1139,966,4
984,1057,4
992,1082,4
961,1010,4
950,1090,4
916,1035,4
954,1006,4
922,1003,4
926,976,4
945,1005,4
932,1008,4
982,1068,4
934,1041,4
929,932,4
918,1061,4
921,948,4
944,965,4
935,1045,4
942,1018,4
920,1027,4
916,1017,4
1277,1490,3
1293,1521,3
1224,1486,3
1226,1467,3
1291,1521,3
1300,1509,3
1209,1414,3
1247,1516,3
1312,1507,3
1283,1462,3
1039,1246,3
947,1156,3
962,1230,3
977,1181,3
924,1163,3
977,1230,3
969,1195,3
949,1169,3
947,1224,3
1025,1216,3
1531,50,3
1457,104,3
1531,42,3
1540,103,3
1507,108,3
1461,127,3
1533,53,3
1484,105,3
1451,69,3
1506,116,3
1457,204,3
1452,290,3
1442,183,3
1451,289,3
1454,277,3
1497,232,3
1500,267,3
1446,259,3
1469,194,3
1481,182,3
1400,558,3
1427,562,3
1344,496,3
1331,475,3
1381,591,3
1304,482,3
1432,601,3
1383,519,3
1316,530,3
1363,579,3
1404,363,3
1385,379,3
1379,383,3
1381,405,3
1362,395,3
1409,353,3
1351,339,3
1366,453,3
1438,337,3
1394,415,3
1309,689,3
1322,682,3
1266,677,3
1274,695,3
1301,697,3
1319,678,3
1275,643,3
1262,630,3
1272,747,3
1301,717,3
1578,719,3
1579,680,3
1557,737,3
1640,721,3
1439,728,3
1567,815,3
1368,735,3
1435,742,3
1542,746,3
1572,818,3
1171,756,3
1174,744,3
1234,942,3
1236,764,3
1188,915,3
1157,752,3
1168,769,3
1173,854,3
1201,883,3
1183,839,3
1339,1108,3
1290,1134,3
1349,1129,3
1226,1144,3
1377,1120,3
1287,1131,3
1289,1076,3
1329,1083,3
1398,1111,3
1393,1120,3
1376,1384,3
1369,1384,3
1411,1382,3
1408,1436,3
1340,1372,3
1389,1423,3
1400,1394,3
1349,1395,3
1348,1348,3
1419,1355,3
1584,1531,5
1587,1471,5
1528,1528,5
1522,1521,5
1604,1404,5
1536,1521,5
1575,1422,5
1592,1418,5
1592,1448,5
1543,1526,5
1804,414,3
1825,303,3
1801,291,3
1815,410,3
1823,359,3
1734,253,3
1800,418,3
1785,276,3
1783,314,3
1762,375,3
1778,27,3
1878,85,3
1909,41,3
1842,3,3
1852,68,3
1860,42,3
1865,93,3
1905,36,3
1897,75,3
1787,5,3
2020,375,3
1996,426,3
2017,502,3
1991,423,3
1989,498,3
2047,410,3
2017,455,3
2041,402,3
1986,429,3
2039,424,3
1644,621,3
1583,653,3
1627,655,3
1591,597,3
1608,658,3
1579,627,3
1627,618,3
1555,625,3
1572,663,3
1580,663,3
1811,740,3
1854,768,3
1870,789,3
1846,795,3
1879,730,3
1837,743,3
1846,749,3
1870,744,3
1850,754,3
1876,749,3
1868,585,3
1733,663,3
1807,660,3
1867,608,3
1817,603,3
1740,663,3
1797,560,3
1829,599,3
1808,562,3
1775,672,3
1646,1163,5
1677,1157,5
1692,1187,5
1696,1156,5
1697,1156,5
1689,1173,5
1641,1192,5
1693,1158,5
1617,1217,5
1710,1162,5
1880,1223,2
1960,1267,2
1853,1249,2
2028,1294,2
1936,1261,2
1995,1216,2
1914,1242,2
2006,1310,2
1845,1192,2
1914,1223,2
1952,1489,3
2027,1483,3
1922,1513,3
1971,1464,3
1985,1505,3
1932,1483,3
1963,1520,3
1994,1522,3
1971,1451,3
2008,1499,3
1974,1353,3
2013,1370,3
1971,1361,3
1942,1343,3
1949,1280,3
1939,1319,3
1924,1362,3
2017,1367,3
1957,1376,3
2030,1353,3
