201208172_T-15-08-59_Dive_01_148.jpg
x,y,label
236,273,0
50,206,0
256,518,0
204,574,0
387,841,0
227,800,0
401,933,3
199,1091,3
395,1504,5
167,1438,2
513,252,5
532,90,3
707,567,3
499,357,0
811,681,2
710,669,3
468,1027,1
778,1156,1
795,1518,2
596,1284,3
846,39,0
1204,225,3
1066,494,4
1192,486,4
931,774,4
876,899,4
1195,990,4
938,1188,4
1202,1488,4
1068,1386,4
1349,181,0
1347,260,0
1360,461,2
1356,500,2
1317,896,2
1305,663,3
1503,971,3
1483,1180,2
1563,1324,3
1391,1286,2
2020,74,3
1949,267,3
1678,539,2
1941,336,3
1688,746,3
1903,699,3
1917,1026,5
1821,928,3
1697,1275,0
1644,1365,3
177,320,0
165,311,0
225,302,0
183,273,0
240,328,0
265,346,0
231,355,0
200,322,0
212,302,0
173,301,0
134,288,0
32,262,0
48,292,0
105,250,0
53,288,0
56,284,0
40,279,0
92,285,0
46,251,0
57,253,0
229,558,0
224,524,0
256,547,0
298,569,0
264,620,0
285,611,0
304,531,0
303,556,0
256,557,0
285,620,0
129,581,0
167,567,0
137,594,0
187,543,0
182,579,0
204,582,0
171,494,0
162,591,0
181,526,0
196,526,0
439,833,0
435,842,0
409,850,0
282,889,0
395,903,0
321,888,0
322,849,0
316,836,0
420,848,0
354,874,0
194,690,0
154,799,0
97,755,0
127,735,0
250,790,0
188,746,0
168,725,0
132,741,0
171,754,0
169,667,0
431,942,3
424,943,3
312,1061,3
472,929,3
433,984,3
449,978,3
450,882,3
403,967,3
300,1045,3
388,972,3
166,1118,3
228,1095,3
220,1063,3
221,1079,3
182,1121,3
204,1148,3
199,1114,3
200,1057,3
228,1078,3
147,1104,3
514,1440,5
503,1465,5
489,1432,5
409,1524,5
445,1519,5
541,1533,5
434,1493,5
416,1485,5
447,1447,5
387,1501,5
214,1370,2
248,1353,2
238,1413,2
221,1363,2
222,1477,2
173,1458,2
206,1334,2
267,1389,2
275,1414,2
249,1414,2
551,141,5
466,132,5
539,253,5
607,228,5
588,220,5
572,232,5
581,366,5
565,215,5
624,221,5
565,131,5
609,142,3
580,174,3
628,126,3
685,92,3
629,136,3
642,113,3
609,102,3
629,118,3
587,117,3
595,103,3
764,511,3
837,506,3
825,493,3
779,533,3
786,554,3
719,527,3
735,559,3
775,503,3
688,520,3
823,515,3
448,338,0
423,371,0
441,341,0
455,325,0
424,339,0
440,374,0
545,352,0
449,374,0
497,334,0
429,363,0
777,603,2
693,711,2
780,606,2
827,748,2
800,601,2
803,607,2
666,710,2
657,761,2
788,739,2
657,754,2
590,788,3
731,633,3
702,691,3
705,646,3
732,623,3
558,806,3
726,608,3
541,820,3
657,700,3
731,639,3
349,1114,1
370,1046,1
376,1150,1
463,1080,1
382,1097,1
358,1129,1
403,1035,1
436,1006,1
355,1167,1
362,1155,1
837,1244,1
748,1194,1
784,1212,1
827,1153,1
801,1223,1
666,1193,1
661,1179,1
777,1210,1
857,1227,1
823,1165,1
816,1505,2
764,1454,2
800,1497,2
752,1488,2
789,1516,2
828,1516,2
835,1507,2
817,1496,2
810,1504,2
764,1421,2
631,1327,3
522,1270,3
520,1271,3
613,1295,3
571,1353,3
603,1345,3
588,1348,3
530,1243,3
638,1354,3
551,1268,3
815,82,0
838,46,0
779,71,0
807,70,0
841,46,0
726,3,0
787,4,0
765,67,0
751,58,0
825,89,0
1260,236,3
1241,335,3
1173,294,3
1129,331,3
1247,270,3
1130,318,3
1102,389,3
1217,227,3
1180,274,3
1241,327,3
974,425,4
1025,399,4
964,434,4
989,426,4
1056,461,4
1047,383,4
938,381,4
1010,432,4
1040,488,4
969,447,4
1174,425,4
1220,441,4
1150,430,4
1145,447,4
1101,508,4
1180,513,4
1130,456,4
1146,428,4
1171,524,4
1185,444,4
993,814,4
996,733,4
990,722,4
1000,806,4
929,719,4
924,736,4
905,764,4
973,807,4
929,724,4
965,871,4
856,864,4
891,865,4
930,847,4
843,866,4
828,859,4
956,878,4
900,817,4
836,790,4
897,816,4
870,857,4
1138,1031,4
1180,978,4
1135,1052,4
1169,941,4
1214,988,4
1147,1021,4
1164,997,4
1146,1008,4
1219,1012,4
1164,989,4
943,1155,4
955,1154,4
895,1130,4
918,1161,4
940,1216,4
897,1120,4
900,1123,4
929,1144,4
948,1185,4
968,1201,4
1129,1497,4
1181,1532,4
1207,1444,4
1192,1512,4
1117,1510,4
1187,1441,4
1132,1517,4
1106,1464,4
1109,1492,4
1211,1487,4
1064,1299,4
1099,1339,4
1065,1290,4
1055,1401,4
1089,1414,4
1049,1330,4
1067,1397,4
1148,1323,4
1086,1350,4
1058,1314,4
1372,95,0
1398,233,0
1363,197,0
1348,206,0
1400,184,0
1378,200,0
1414,228,0
1383,196,0
1409,276,0
1375,177,0
1380,202,0
1349,268,0
1354,129,0
1366,219,0
1359,166,0
1373,280,0
1392,288,0
1348,166,0
1362,106,0
1380,207,0
1448,441,2
1402,399,2
1401,470,2
1311,460,2
1333,476,2
1279,426,2
1302,499,2
1333,436,2
1254,443,2
1310,486,2
1385,428,2
1363,410,2
1351,485,2
1287,480,2
1336,421,2
1325,491,2
1289,504,2
1370,425,2
1432,436,2
1413,414,2
1330,928,2
1233,886,2
1277,934,2
1271,818,2
1255,900,2
1303,843,2
1341,943,2
1336,925,2
1220,881,2
1312,914,2
1282,723,3
1244,740,3
1269,783,3
1249,823,3
1256,760,3
1243,754,3
1255,787,3
1247,758,3
1272,755,3
1278,784,3
1472,980,3
1533,1002,3
1524,1002,3
1526,906,3
1488,881,3
1500,932,3
1517,1032,3
1546,944,3
1522,915,3
1494,966,3
1486,1211,2
1486,1201,2
1440,1226,2
1430,1174,2
1485,1191,2
1476,1247,2
1445,1156,2
1499,1143,2
1441,1244,2
1499,1168,2
1472,1278,3
1498,1260,3
1515,1229,3
1543,1304,3
1481,1269,3
1582,1327,3
1516,1244,3
1527,1224,3
1551,1314,3
1431,1263,3
1308,1326,2
1329,1300,2
1516,1334,2
1407,1212,2
1373,1254,2
1387,1294,2
1411,1323,2
1398,1216,2
1458,1313,2
1461,1286,2
1981,62,3
2000,51,3
1982,58,3
1976,39,3
2032,22,3
1984,48,3
2043,44,3
1946,56,3
1969,48,3
1972,49,3
2037,227,3
1950,210,3
2021,212,3
2045,234,3
1949,313,3
1955,233,3
1928,205,3
1986,253,3
1948,248,3
2039,235,3
1746,484,2
1645,498,2
1707,529,2
1751,499,2
1694,566,2
1674,433,2
1657,474,2
1732,472,2
1734,441,2
1666,559,2
1845,298,3
1874,306,3
1779,364,3
1836,418,3
1894,431,3
1899,354,3
1890,314,3
1929,345,3
1812,356,3
1864,333,3
1769,873,3
1705,812,3
1701,686,3
1754,699,3
1735,923,3
1664,750,3
1764,883,3
1720,756,3
1704,739,3
1729,863,3
1877,666,3
1943,671,3
1898,655,3
1862,763,3
1874,769,3
1912,693,3
1836,723,3
1802,708,3
1888,716,3
1868,683,3
1878,1075,5
1933,1067,5
1865,1073,5
1950,1079,5
1886,1037,5
1931,1065,5
1889,1056,5
1927,1036,5
1954,1062,5
1874,1014,5
1848,826,3
1813,859,3
1821,864,3
1786,870,3
