201208172_T-14-17-13_Dive_01_116.jpg
x,y,label
57,227,3
92,207,3
197,597,3
98,494,2
370,667,3
12,662,3
267,962,3
369,1086,3
75,1377,2
114,1422,3
682,67,3
697,175,3
718,359,4
425,516,3
702,815,3
438,753,3
459,1012,2
524,1221,3
666,1524,2
461,1293,3
1062,40,3
1031,120,3
851,448,4
1071,400,3
1135,834,4
1058,852,4
1011,956,4
1219,1196,4
1226,1275,4
950,1383,3
1242,87,3
1438,140,4
1389,392,3
1239,477,4
1444,919,5
1564,659,3
1318,1039,3
1562,961,3
1364,1350,3
1608,1407,3
2017,115,4
1664,277,3
1947,553,3
1774,313,3
1716,644,5
1825,683,2
1745,1141,3
1838,1066,3
2026,1473,3
1794,1318,3
232,302,3
105,307,3
168,300,3
135,190,3
49,207,3
156,207,3
160,292,3
179,285,3
36,209,3
134,312,3
163,214,3
226,264,3
68,351,3
156,279,3
43,363,3
36,364,3
180,276,3
159,327,3
87,316,3
152,275,3
45,657,3
24,644,3
155,600,3
134,582,3
30,647,3
159,674,3
130,678,3
240,598,3
189,610,3
259,619,3
149,539,2
85,513,2
90,521,2
197,523,2
179,556,2
160,520,2
52,543,2
106,497,2
164,550,2
50,537,2
269,635,3
311,644,3
418,636,3
309,627,3
292,624,3
264,661,3
239,661,3
379,658,3
307,684,3
314,663,3
109,634,3
218,642,3
71,613,3
63,610,3
78,664,3
75,671,3
108,587,3
154,693,3
126,669,3
9,631,3
256,959,3
296,995,3
223,1001,3
181,992,3
281,993,3
228,932,3
259,916,3
252,962,3
249,962,3
203,1032,3
332,1126,3
413,1133,3
356,1125,3
355,1083,3
440,1121,3
279,1095,3
331,1033,3
421,1164,3
394,1094,3
412,1042,3
31,1305,2
7,1484,2
20,1373,2
24,1517,2
23,1481,2
66,1375,2
26,1371,2
9,1334,2
8,1458,2
32,1497,2
79,1472,3
114,1418,3
33,1281,3
20,1354,3
128,1367,3
45,1306,3
36,1451,3
126,1376,3
32,1355,3
164,1448,3
718,142,3
729,129,3
613,22,3
659,44,3
703,111,3
655,42,3
671,43,3
695,25,3
728,79,3
657,54,3
714,191,3
716,238,3
757,276,3
690,183,3
668,220,3
727,221,3
722,253,3
753,251,3
718,210,3
697,169,3
693,308,4
751,289,4
716,306,4
691,303,4
718,287,4
702,312,4
669,360,4
735,291,4
731,283,4
762,309,4
393,417,3
428,490,3
333,443,3
318,439,3
329,460,3
362,429,3
281,437,3
334,386,3
292,477,3
347,482,3
690,816,3
669,894,3
690,892,3
700,819,3
682,825,3
675,866,3
701,893,3
727,834,3
635,833,3
705,882,3
433,721,3
415,811,3
425,769,3
510,735,3
405,828,3
429,798,3
485,756,3
375,734,3
435,762,3
469,754,3
503,973,2
554,1032,2
491,999,2
474,965,2
478,970,2
521,997,2
544,1042,2
525,1017,2
458,974,2
521,967,2
580,1206,3
524,1219,3
568,1241,3
600,1302,3
552,1315,3
564,1244,3
576,1207,3
522,1235,3
534,1258,3
567,1316,3
625,1451,2
567,1481,2
633,1515,2
608,1484,2
659,1454,2
592,1516,2
627,1411,2
583,1501,2
622,1412,2
603,1496,2
521,1165,3
639,1132,3
533,1206,3
476,1249,3
622,1235,3
515,1202,3
619,1221,3
698,1142,3
504,1271,3
460,1361,3
1087,6,3
1039,79,3
1021,40,3
1060,30,3
1082,84,3
995,61,3
1058,35,3
1005,79,3
964,106,3
1077,53,3
1014,169,3
1092,190,3
1052,163,3
1074,200,3
1092,159,3
1046,145,3
1054,195,3
1062,186,3
1077,205,3
1070,147,3
918,459,4
933,461,4
878,460,4
858,506,4
959,445,4
964,447,4
859,467,4
909,369,4
894,411,4
890,500,4
1013,345,3
977,360,3
1017,375,3
1024,380,3
1090,390,3
1038,367,3
996,365,3
1078,339,3
1043,347,3
1021,376,3
1070,759,4
1125,796,4
1131,843,4
1132,783,4
1121,786,4
1155,841,4
1029,769,4
1041,766,4
1110,866,4
1103,835,4
1077,885,4
1011,831,4
976,821,4
966,833,4
955,819,4
1027,800,4
966,818,4
972,874,4
1063,837,4
996,840,4
994,913,4
1020,943,4
957,882,4
1032,982,4
957,975,4
1005,990,4
1050,955,4
956,979,4
1034,963,4
1028,897,4
1194,1275,4
1214,1204,4
1216,1207,4
1210,1179,4
1238,1216,4
1204,1280,4
1214,1174,4
1248,1206,4
1195,1255,4
1225,1258,4
1217,1284,4
1207,1208,4
1238,1222,4
1213,1209,4
1176,1244,4
1216,1174,4
1229,1266,4
1187,1244,4
1203,1235,4
1226,1230,4
917,1386,3
859,1368,3
905,1428,3
886,1374,3
951,1435,3
853,1366,3
889,1376,3
929,1420,3
844,1377,3
875,1400,3
1245,10,3
1331,54,3
1271,31,3
1325,32,3
1301,56,3
1313,87,3
1274,29,3
1336,90,3
1291,57,3
1319,101,3
1490,188,4
1336,139,4
1381,170,4
1342,112,4
1538,191,4
1441,222,4
1470,219,4
1467,191,4
1422,133,4
1528,201,4
1405,424,3
1375,425,3
1397,394,3
1406,444,3
1398,421,3
1308,384,3
1302,390,3
1340,398,3
1302,414,3
1339,346,3
1221,480,4
1214,456,4
1232,393,4
1213,488,4
1221,468,4
1172,415,4
1160,396,4
1191,377,4
1104,516,4
1177,421,4
1440,937,5
1540,892,5
1491,891,5
1509,938,5
1490,947,5
1564,839,5
1457,894,5
1447,901,5
1474,939,5
1441,904,5
1664,606,3
1573,726,3
1569,599,3
1550,681,3
1580,598,3
1583,726,3
1596,680,3
1562,713,3
1574,684,3
1554,624,3
1292,1088,3
1291,1099,3
1236,1058,3
1291,1057,3
1253,1095,3
1281,1118,3
1248,1065,3
1254,1092,3
1298,1127,3
1259,1037,3
1555,958,3
1497,996,3
1555,953,3
1545,968,3
1531,1011,3
1540,971,3
1617,950,3
1565,894,3
1605,968,3
1497,987,3
1359,1407,3
1341,1421,3
1320,1414,3
1361,1382,3
1435,1406,3
1377,1387,3
1388,1387,3
1333,1383,3
1366,1332,3
1386,1402,3
1605,1453,3
1625,1340,3
1584,1362,3
1641,1450,3
1562,1360,3
1577,1450,3
1597,1372,3
1582,1366,3
1636,1390,3
1574,1442,3
1975,140,4
2047,118,4
2017,108,4
2027,131,4
1956,170,4
1955,164,4
2030,124,4
1999,155,4
2016,116,4
2036,143,4
1727,324,3
1725,248,3
1682,374,3
1706,311,3
1732,271,3
1709,250,3
1726,304,3
1688,322,3
1713,305,3
1744,316,3
1998,486,3
1930,529,3
1929,570,3
1997,583,3
2012,549,3
1975,562,3
1939,549,3
2010,488,3
2036,566,3
1955,538,3
1795,284,3
1777,300,3
1825,308,3
1789,250,3
1897,214,3
1829,207,3
1797,224,3
1741,222,3
1803,270,3
1771,265,3
1672,629,5
1715,678,5
1690,697,5
1738,668,5
1717,626,5
1658,634,5
1674,627,5
1727,667,5
1723,630,5
1700,650,5
1793,669,2
1837,659,2
1712,720,2
1816,614,2
1860,646,2
1789,608,2
1836,616,2
1701,733,2
1764,714,2
1806,696,2
1659,1206,3
1760,1174,3
1719,1232,3
1657,1145,3
1735,1126,3
1633,1148,3
1753,1156,3
1680,1209,3
1756,1176,3
1668,1178,3
1843,1119,3
1884,1101,3
1883,1038,3
1871,1089,3
1917,1098,3
1890,1076,3
1852,1071,3
1891,1100,3
1912,1032,3
1912,1092,3
1967,1505,3
1983,1457,3
2024,1452,3
1976,1471,3
2031,1494,3
2030,1485,3
2018,1455,3
2005,1434,3
2030,1485,3
2027,1475,3
1752,1275,3
1800,1237,3
1813,1290,3
1754,1317,3
1837,1291,3
1759,1270,3
1828,1263,3
1823,1313,3
1778,1314,3
1831,1231,3
