201208172_T-15-07-07_Dive_01_145.jpg
x,y,label
10,237,1
113,23,3
222,569,3
26,466,3
117,690,3
240,723,3
162,1123,0
99,1118,0
351,1269,5
174,1420,0
817,112,4
473,309,3
468,387,5
574,482,3
416,860,0
524,886,0
467,1203,3
494,1198,0
677,1446,0
617,1388,0
883,247,4
1099,127,3
922,386,3
1159,391,5
923,698,3
1059,709,4
1140,1064,4
990,1215,0
887,1432,0
976,1314,0
1454,44,4
1361,296,3
1353,447,3
1250,435,3
1616,775,4
1474,857,4
1406,1218,4
1518,1195,4
1467,1423,4
1443,1340,4
1690,114,4
1633,86,4
1998,499,4
1956,600,4
1878,679,4
1931,913,3
1906,1183,4
1894,1133,5
1949,1303,4
1998,1258,5
132,265,1
118,196,1
87,193,1
129,264,1
131,183,1
4,260,1
58,267,1
64,253,1
7,240,1
27,218,1
130,14,3
42,34,3
47,52,3
63,29,3
74,116,3
133,1,3
98,88,3
137,49,3
78,102,3
104,95,3
261,643,3
244,571,3
201,618,3
232,570,3
220,553,3
244,604,3
202,558,3
190,577,3
176,593,3
196,617,3
83,451,3
45,390,3
56,382,3
95,481,3
54,386,3
25,430,3
96,461,3
9,421,3
11,478,3
104,471,3
103,803,3
87,767,3
67,763,3
124,713,3
70,769,3
41,788,3
72,738,3
88,782,3
68,768,3
151,734,3
323,706,3
262,694,3
316,687,3
240,726,3
359,647,3
371,672,3
359,615,3
328,657,3
371,640,3
226,729,3
196,1106,0
195,1203,0
121,1107,0
74,1141,0
162,1112,0
184,1181,0
137,1148,0
163,1136,0
160,1156,0
177,1134,0
101,1024,0
135,952,0
151,1054,0
135,1031,0
180,922,0
137,990,0
189,990,0
146,975,0
111,1001,0
113,1081,0
312,1324,5
385,1280,5
353,1332,5
350,1311,5
356,1406,5
385,1380,5
345,1342,5
382,1372,5
362,1295,5
353,1244,5
13,1412,0
88,1383,0
170,1470,0
193,1418,0
177,1504,0
49,1417,0
98,1374,0
65,1395,0
188,1363,0
163,1428,0
862,125,4
806,101,4
809,38,4
786,138,4
767,71,4
821,76,4
847,113,4
788,74,4
855,165,4
805,63,4
422,199,3
512,297,3
505,256,3
517,210,3
484,206,3
542,275,3
543,278,3
583,212,3
548,307,3
570,204,3
493,358,5
404,373,5
479,353,5
402,376,5
474,418,5
407,355,5
413,351,5
460,399,5
389,343,5
469,342,5
541,457,3
624,458,3
546,487,3
585,485,3
624,517,3
543,457,3
635,489,3
621,460,3
588,465,3
604,497,3
444,836,0
471,807,0
447,868,0
501,913,0
467,831,0
451,938,0
419,866,0
502,891,0
476,858,0
554,861,0
457,951,0
507,821,0
467,898,0
438,828,0
464,946,0
485,955,0
534,852,0
478,825,0
533,856,0
438,874,0
377,1224,3
327,1075,3
343,1172,3
340,1172,3
419,1180,3
386,1167,3
324,1154,3
345,1137,3
344,1166,3
389,1180,3
559,1258,0
597,1249,0
561,1197,0
553,1182,0
576,1240,0
553,1240,0
549,1230,0
569,1169,0
612,1216,0
571,1169,0
596,1495,0
655,1463,0
630,1520,0
658,1510,0
662,1502,0
603,1490,0
704,1494,0
604,1521,0
614,1531,0
645,1518,0
698,1336,0
709,1425,0
670,1427,0
715,1327,0
681,1363,0
639,1370,0
611,1392,0
631,1410,0
697,1420,0
720,1381,0
988,274,4
929,270,4
964,199,4
1047,228,4
1032,190,4
985,207,4
892,274,4
1072,247,4
913,269,4
1001,287,4
1026,171,3
1100,166,3
1058,171,3
1130,101,3
1085,159,3
1039,143,3
1028,101,3
1068,160,3
1060,101,3
1083,150,3
878,387,3
881,404,3
866,364,3
861,398,3
842,365,3
848,407,3
921,388,3
873,335,3
918,363,3
839,402,3
1197,460,5
1202,356,5
1216,386,5
1124,342,5
1220,336,5
1140,339,5
1207,366,5
1209,311,5
1168,374,5
1144,373,5
942,665,3
917,683,3
882,662,3
1000,585,3
955,624,3
951,670,3
835,743,3
818,683,3
922,629,3
921,642,3
1037,745,4
1051,742,4
1035,619,4
1024,622,4
1032,680,4
1070,645,4
1007,724,4
1061,669,4
1019,722,4
986,700,4
1131,1043,4
1119,1078,4
1113,1096,4
1108,1097,4
1190,1045,4
1192,1066,4
1150,1085,4
1127,1026,4
1160,1032,4
1117,1068,4
956,1206,0
1005,1163,0
971,1147,0
1012,1166,0
966,1100,0
936,1152,0
900,1167,0
942,1180,0
904,1235,0
909,1161,0
837,1350,0
844,1368,0
862,1427,0
872,1362,0
884,1372,0
795,1388,0
857,1394,0
829,1328,0
789,1355,0
862,1368,0
1024,1314,0
1019,1274,0
1006,1302,0
1022,1309,0
959,1283,0
1045,1248,0
1067,1290,0
1084,1245,0
1018,1339,0
1031,1306,0
1511,58,4
1488,105,4
1438,25,4
1472,19,4
1464,112,4
1500,122,4
1458,21,4
1498,104,4
1455,87,4
1458,42,4
1306,224,3
1299,238,3
1270,267,3
1356,299,3
1279,285,3
1300,237,3
1351,245,3
1324,238,3
1296,310,3
1361,308,3
1279,429,3
1283,449,3
1311,333,3
1340,416,3
1329,328,3
1337,375,3
1230,384,3
1302,417,3
1230,382,3
1243,436,3
1334,368,3
1290,352,3
1307,415,3
1352,390,3
1264,424,3
1317,424,3
1341,370,3
1314,424,3
1356,442,3
1321,319,3
1490,728,4
1569,726,4
1549,778,4
1632,795,4
1492,725,4
1596,752,4
1511,721,4
1627,750,4
1561,725,4
1536,743,4
1483,844,4
1563,862,4
1466,852,4
1485,844,4
1451,860,4
1454,830,4
1552,911,4
1518,850,4
1491,827,4
1448,867,4
1407,1143,4
1431,1199,4
1368,1143,4
1378,1155,4
1426,1162,4
1357,1170,4
1380,1185,4
1419,1128,4
1363,1110,4
1414,1222,4
1501,1268,4
1512,1194,4
1498,1242,4
1503,1173,4
1490,1261,4
1552,1251,4
1503,1277,4
1474,1222,4
1525,1179,4
1512,1246,4
1537,1401,4
1470,1413,4
1519,1414,4
1459,1433,4
1500,1412,4
1487,1399,4
1538,1386,4
1444,1382,4
1503,1431,4
1521,1379,4
1474,1324,4
1478,1259,4
1478,1329,4
1472,1284,4
1463,1276,4
1490,1279,4
1461,1244,4
1473,1260,4
1399,1335,4
1446,1330,4
1678,9,4
1677,110,4
1682,94,4
1748,68,4
1697,6,4
1670,66,4
1703,95,4
1661,51,4
1704,92,4
1686,100,4
1633,38,4
1562,1,4
1599,80,4
1589,94,4
1595,62,4
1517,35,4
1564,48,4
1550,29,4
1524,35,4
1548,75,4
1986,526,4
1985,517,4
1828,568,4
1848,561,4
1868,582,4
2022,590,4
1853,615,4
2034,566,4
2036,552,4
2020,501,4
1900,557,4
1905,670,4
1949,644,4
1921,630,4
1940,657,4
1911,703,4
1928,609,4
1912,686,4
1844,613,4
1886,626,4
1842,636,4
1935,662,4
1932,604,4
1899,659,4
1832,628,4
1929,600,4
1938,632,4
1878,617,4
1871,693,4
1935,661,4
1947,954,3
1876,918,3
1889,890,3
1882,939,3
1892,862,3
1918,975,3
1892,862,3
1922,977,3
1883,958,3
1855,931,3
1875,1174,4
1845,1197,4
1819,1122,4
1853,1151,4
1838,1135,4
1881,1146,4
