201208172_T-15-03-35_Dive_01_138.jpg
x,y,label
278,307,4
11,47,4
376,424,3
315,334,4
315,624,5
148,837,2
261,923,5
333,1018,5
372,1485,4
395,1295,3
438,113,4
512,153,4
579,497,5
712,325,3
706,686,3
575,759,3
790,1093,4
566,1075,3
456,1237,4
544,1335,4
1021,145,3
988,260,3
1214,465,4
1067,492,3
871,906,3
1030,710,5
974,986,2
1136,1128,4
1169,1355,3
1082,1330,3
1393,193,4
1235,293,4
1233,387,4
1498,350,0
1324,789,3
1483,789,4
1312,1083,4
1578,1104,4
1271,1318,3
1445,1440,4
1942,117,3
1932,164,2
1932,351,4
1932,322,4
1895,709,3
1735,757,4
1853,991,4
1806,922,4
1935,1258,4
1866,1506,4
266,292,4
316,283,4
278,284,4
299,277,4
320,317,4
325,316,4
256,281,4
295,208,4
312,224,4
253,264,4
84,82,4
38,67,4
0,40,4
69,71,4
31,119,4
84,44,4
49,72,4
68,75,4
15,82,4
2,44,4
339,412,3
394,487,3
391,481,3
351,440,3
455,450,3
374,459,3
368,415,3
472,446,3
337,459,3
346,428,3
109,293,4
167,365,4
359,335,4
206,343,4
177,352,4
286,355,4
129,315,4
104,299,4
105,293,4
230,348,4
269,676,5
347,637,5
340,660,5
350,585,5
248,666,5
335,640,5
355,648,5
398,648,5
316,695,5
312,723,5
142,826,2
150,942,2
132,871,2
109,903,2
196,852,2
162,870,2
110,886,2
160,835,2
143,875,2
145,824,2
282,954,5
256,941,5
285,908,5
267,943,5
270,1014,5
241,877,5
238,913,5
251,905,5
265,935,5
301,954,5
430,872,5
366,948,5
428,1009,5
438,920,5
446,944,5
338,1003,5
496,845,5
469,852,5
394,929,5
431,871,5
444,1459,4
427,1447,4
327,1521,4
347,1522,4
357,1460,4
364,1524,4
360,1443,4
352,1525,4
322,1472,4
320,1469,4
473,1361,3
464,1188,3
428,1289,3
380,1277,3
482,1301,3
470,1336,3
431,1284,3
492,1289,3
529,1277,3
479,1311,3
422,96,4
511,32,4
441,52,4
499,9,4
453,25,4
417,101,4
440,81,4
478,87,4
495,3,4
432,11,4
579,187,4
548,179,4
600,163,4
525,152,4
535,203,4
638,188,4
557,81,4
636,178,4
520,169,4
494,167,4
578,447,5
608,525,5
664,516,5
653,464,5
522,530,5
612,480,5
649,554,5
558,516,5
690,559,5
594,488,5
687,378,3
714,393,3
667,341,3
676,317,3
709,317,3
712,345,3
695,388,3
657,378,3
678,357,3
693,357,3
741,699,3
681,625,3
759,654,3
712,630,3
712,597,3
757,693,3
673,619,3
767,675,3
728,626,3
735,686,3
606,770,3
597,830,3
491,745,3
562,789,3
582,833,3
568,724,3
490,784,3
576,742,3
506,734,3
563,744,3
727,1136,4
780,1169,4
750,1155,4
691,1189,4
777,1101,4
747,1140,4
824,1199,4
715,1155,4
714,1168,4
785,1095,4
590,1062,3
602,952,3
578,968,3
592,965,3
549,1022,3
630,1012,3
550,1029,3
573,956,3
548,1031,3
641,1000,3
473,1255,4
527,1235,4
387,1289,4
463,1358,4
458,1333,4
439,1341,4
487,1303,4
475,1213,4
463,1297,4
438,1351,4
523,1335,4
534,1321,4
552,1406,4
428,1389,4
516,1359,4
541,1324,4
489,1413,4
458,1408,4
551,1424,4
528,1390,4
1090,80,3
1046,83,3
1109,130,3
1020,178,3
980,134,3
967,144,3
971,74,3
1007,189,3
991,80,3
1029,99,3
978,258,3
1018,262,3
925,308,3
959,283,3
928,305,3
942,275,3
