201208172_T-13-18-09_Dive_01_062.jpg
x,y,label
242,186,3
354,261,3
112,607,3
336,608,3
214,677,3
95,741,3
322,1168,3
100,1111,5
295,1242,2
183,1307,2
744,253,3
805,193,3
548,359,3
556,406,3
418,739,2
658,729,2
455,1162,3
707,1000,3
705,1413,3
675,1353,3
1103,25,2
873,308,3
987,349,2
859,462,3
1130,713,2
944,804,5
929,1053,3
1155,1147,5
1062,1504,2
1074,1246,5
1263,172,3
1254,57,2
1391,339,3
1581,435,5
1476,877,3
1307,888,2
1396,958,3
1573,1120,4
1419,1513,4
1499,1239,4
1916,304,5
1889,206,5
1765,491,3
1850,347,5
1825,647,3
1712,847,3
1637,921,3
1684,1158,4
1785,1383,4
1699,1304,4
251,158,3
180,200,3
279,201,3
273,183,3
259,130,3
194,194,3
216,174,3
266,177,3
238,136,3
179,182,3
377,237,3
336,200,3
331,207,3
323,274,3
353,299,3
401,216,3
350,209,3
322,213,3
388,257,3
315,288,3
107,624,3
121,563,3
189,599,3
136,614,3
131,630,3
100,614,3
188,507,3
121,637,3
149,597,3
189,606,3
334,627,3
317,634,3
325,631,3
314,544,3
377,610,3
362,608,3
336,534,3
382,592,3
342,543,3
305,577,3
327,651,3
270,689,3
259,695,3
240,633,3
264,676,3
269,636,3
245,714,3
261,602,3
285,615,3
243,623,3
6,810,3
12,779,3
49,768,3
47,722,3
44,730,3
69,769,3
107,706,3
45,743,3
41,789,3
41,783,3
309,1256,3
324,1288,3
414,1312,3
337,1229,3
343,1274,3
323,1171,3
334,1273,3
336,1275,3
366,1334,3
362,1284,3
184,1098,5
169,1077,5
81,1119,5
146,1084,5
163,1042,5
53,1130,5
120,1101,5
119,1133,5
69,1104,5
73,1100,5
353,1300,2
308,1268,2
332,1320,2
326,1288,2
302,1255,2
392,1322,2
342,1279,2
296,1213,2
381,1333,2
329,1262,2
164,1283,2
86,1293,2
173,1300,2
171,1352,2
192,1402,2
185,1425,2
150,1306,2
98,1353,2
190,1412,2
197,1363,2
747,298,3
757,280,3
798,293,3
753,307,3
756,280,3
769,287,3
759,275,3
764,310,3
743,241,3
800,292,3
756,80,3
866,10,3
748,144,3
886,98,3
781,181,3
818,88,3
855,8,3
870,45,3
797,86,3
840,90,3
576,345,3
523,417,3
560,421,3
496,399,3
564,374,3
504,370,3
538,348,3
530,367,3
550,403,3
572,328,3
501,404,3
542,396,3
579,414,3
559,357,3
518,334,3
529,370,3
576,400,3
548,322,3
516,399,3
550,401,3
374,761,2
400,762,2
385,784,2
420,767,2
415,809,2
360,807,2
411,814,2
396,827,2
402,826,2
380,815,2
642,736,2
640,816,2
626,778,2
599,770,2
611,769,2
602,818,2
626,762,2
597,718,2
633,769,2
614,781,2
536,1146,3
546,1218,3
533,1242,3
438,1151,3
526,1115,3
540,1116,3
499,1210,3
422,1162,3
537,1104,3
437,1162,3
703,940,3
645,922,3
656,972,3
636,953,3
708,935,3
629,957,3
658,894,3
708,895,3
629,936,3
683,933,3
703,1381,3
651,1344,3
703,1349,3
694,1346,3
658,1361,3
681,1340,3
696,1379,3
689,1415,3
679,1319,3
668,1364,3
666,1410,3
706,1390,3
707,1428,3
653,1382,3
630,1344,3
631,1330,3
703,1368,3
681,1405,3
646,1421,3
671,1385,3
1112,44,2
1198,146,2
1177,53,2
1120,58,2
1171,21,2
1158,143,2
1193,126,2
1189,62,2
1124,21,2
1136,88,2
825,186,3
817,203,3
835,312,3
761,240,3
940,259,3
892,311,3
832,319,3
899,223,3
792,225,3
904,249,3
877,367,2
843,341,2
936,285,2
935,399,2
940,336,2
942,364,2
981,433,2
956,382,2
932,344,2
970,401,2
862,452,3
849,392,3
832,493,3
844,429,3
929,445,3
863,479,3
862,435,3
823,390,3
855,419,3
889,461,3
1127,802,2
1168,740,2
1168,741,2
1126,738,2
1209,846,2
1137,819,2
1152,813,2
1189,741,2
1117,726,2
1100,779,2
894,839,5
1054,803,5
880,833,5
851,822,5
1005,791,5
1011,790,5
857,759,5
886,808,5
920,790,5
950,767,5
1034,1076,3
1037,1096,3
1011,1052,3
917,1057,3
966,1061,3
1018,1049,3
1045,1075,3
946,1073,3
950,1108,3
892,1090,3
1164,1188,5
1155,1083,5
1175,1101,5
1213,1111,5
1179,1208,5
1175,1162,5
1150,1159,5
1172,1152,5
1180,1207,5
1203,1204,5
1053,1532,2
1139,1473,2
1048,1497,2
1075,1523,2
1109,1457,2
1043,1512,2
1098,1506,2
1143,1476,2
1080,1497,2
1082,1511,2
1019,1243,5
1105,1273,5
1098,1247,5
1003,1270,5
1141,1222,5
1136,1260,5
1117,1185,5
1068,1224,5
1123,1176,5
1092,1292,5
1275,212,3
1382,187,3
1266,246,3
1379,151,3
1282,178,3
1258,175,3
1385,148,3
1261,155,3
1244,162,3
1294,121,3
1344,21,2
1243,48,2
1297,20,2
1254,37,2
1363,3,2
1337,13,2
1250,72,2
1247,87,2
1177,1,2
1325,85,2
1386,303,3
1389,315,3
1399,408,3
1366,274,3
1396,371,3
1401,375,3
1412,428,3
1371,379,3
1350,294,3
1419,343,3
1707,413,5
1592,433,5
1602,403,5
1643,479,5
1662,478,5
1702,419,5
1565,442,5
1715,475,5
1703,512,5
1566,447,5
1515,902,3
1563,848,3
1437,879,3
1584,879,3
1524,840,3
1582,846,3
1525,910,3
1553,858,3
1538,914,3
1543,843,3
1346,876,2
1333,913,2
1407,941,2
1400,898,2
1356,925,2
1430,911,2
1409,937,2
1344,907,2
1374,865,2
1380,852,2
1343,984,3
1423,988,3
1347,931,3
1426,951,3
1413,979,3
1433,890,3
1363,971,3
1449,986,3
1452,970,3
1393,957,3
1610,1198,4
1621,1145,4
1599,1178,4
1576,1159,4
1559,1144,4
1533,1194,4
1598,1119,4
1517,1160,4
1591,1201,4
1561,1137,4
1508,1507,4
1536,1481,4
1507,1454,4
1538,1513,4
1502,1523,4
1460,1483,4
1521,1535,4
1434,1524,4
1503,1479,4
1531,1436,4
1396,1179,4
1407,1198,4
1424,1207,4
1490,1165,4
1447,1232,4
1387,1186,4
1405,1272,4
1458,1193,4
1435,1187,4
1392,1291,4
1906,230,5
1842,284,5
1892,191,5
1892,241,5
1901,265,5
1909,322,5
1877,191,5
1881,280,5
1865,316,5
1829,208,5
1883,309,5
1867,208,5
1920,302,5
1825,290,5
1891,196,5
1895,200,5
1866,301,5
1912,237,5
1876,244,5
1877,238,5
1760,424,3
1780,506,3
1786,494,3
1735,463,3
1737,471,3
1795,461,3
1763,479,3
1727,471,3
1779,415,3
1760,458,3
1844,309,5
1825,376,5
1929,400,5
1840,342,5
1822,410,5
1814,345,5
1827,389,5
1905,357,5
1899,330,5
1814,408,5
1720,641,3
1764,636,3
1745,694,3
1725,653,3
1804,656,3
1751,686,3
1720,691,3
1771,668,3
1760,672,3
1751,722,3
1669,943,3
1623,902,3
1632,896,3
1671,870,3
1648,931,3
1677,885,3
1606,887,3
1678,859,3
1693,826,3
1734,827,3
1712,940,3
1714,903,3
1654,873,3
1681,923,3
1672,820,3
1695,846,3
1670,940,3
1640,843,3
1687,896,3
1648,920,3
1682,1193,4
1645,1216,4
1708,1124,4
1700,1157,4
1671,1166,4
1689,1151,4
1744,1191,4
1745,1171,4
1660,1189,4
1707,1126,4
1761,1374,4
1762,1358,4
1798,1359,4
1825,1424,4
1813,1342,4
1781,1337,4
1775,1400,4
1825,1340,4
1780,1363,4
1833,1386,4
1682,1289,4
1684,1295,4
1709,1232,4
1665,1264,4
1719,1227,4
1689,1294,4
1685,1221,4
1703,1310,4
1688,1303,4
1714,1272,4
