201208172_T-13-54-44_Dive_01_101.jpg
x,y,label
144,297,0
388,238,5
199,348,0
274,494,0
155,694,0
147,642,0
37,1201,0
125,1007,0
216,1224,1
360,1502,3
686,72,0
776,74,3
688,458,1
552,524,3
787,773,4
513,907,0
671,1141,0
658,990,0
622,1427,0
727,1286,0
937,108,3
939,101,3
1142,604,4
1106,388,4
948,758,4
1221,845,4
950,948,4
1077,1038,4
911,1409,4
931,1363,4
1558,44,3
1277,175,4
1339,487,4
1505,407,4
1411,779,4
1468,855,4
1333,1072,4
1357,1170,4
1508,1478,4
1552,1446,4
1868,44,4
1758,10,3
1907,575,4
1892,591,4
1741,625,4
1934,900,4
1950,1210,4
1703,1066,4
1697,1342,4
1694,1393,4
175,254,0
82,281,0
279,287,0
258,304,0
164,354,0
189,279,0
290,303,0
236,302,0
129,294,0
208,277,0
483,314,5
419,325,5
388,272,5
494,308,5
469,266,5
422,289,5
437,332,5
437,303,5
375,354,5
417,250,5
194,334,0
125,483,0
205,346,0
211,438,0
273,413,0
273,326,0
116,495,0
172,395,0
195,381,0
158,449,0
280,442,0
198,487,0
163,455,0
224,463,0
280,471,0
319,472,0
196,510,0
247,503,0
189,482,0
244,439,0
112,692,0
164,651,0
121,689,0
128,653,0
185,709,0
143,635,0
170,663,0
118,717,0
159,714,0
204,664,0
155,706,0
145,741,0
82,635,0
148,704,0
212,714,0
164,646,0
173,626,0
123,626,0
126,711,0
163,643,0
23,1212,0
114,1204,0
17,1185,0
74,1216,0
116,1199,0
34,1211,0
52,1200,0
106,1206,0
54,1227,0
126,1212,0
92,1043,0
120,1047,0
79,1047,0
103,1026,0
170,1054,0
191,1078,0
184,1115,0
185,1048,0
160,1039,0
173,1127,0
127,1249,1
100,1336,1
92,1361,1
124,1275,1
151,1271,1
101,1382,1
171,1188,1
131,1284,1
189,1226,1
93,1340,1
608,1337,3
359,1507,3
590,1360,3
542,1338,3
652,1365,3
361,1525,3
581,1340,3
627,1382,3
515,1503,3
644,1363,3
676,70,0
556,80,0
600,178,0
567,0,0
578,194,0
611,48,0
661,44,0
562,5,0
655,17,0
683,9,0
853,71,3
782,39,3
874,102,3
686,54,3
887,110,3
807,19,3
829,39,3
704,0,3
726,46,3
846,27,3
692,476,1
637,609,1
702,491,1
599,497,1
679,397,1
667,488,1
707,437,1
662,464,1
737,438,1
629,536,1
499,664,3
504,485,3
491,506,3
