201208172_T-13-20-19_Dive_01_066.jpg
x,y,label
336,294,3
400,288,4
218,515,4
20,539,3
86,689,3
210,738,3
275,1004,3
205,1101,5
266,1441,4
359,1456,3
747,295,3
508,113,4
709,359,3
519,430,4
515,694,3
683,730,3
612,1039,5
462,950,3
488,1352,5
653,1247,5
920,273,3
1123,100,0
1168,583,0
1006,589,4
1212,915,3
925,833,3
1095,927,3
1169,927,3
903,1455,3
883,1395,5
1254,74,0
1294,86,5
1487,569,3
1402,449,3
1493,803,3
1406,635,3
1447,1200,3
1236,1009,5
1386,1467,3
1372,1237,2
1830,167,3
1996,181,3
1782,547,3
1900,552,3
1710,736,3
2032,836,3
2030,1029,3
1729,1206,2
1805,1495,3
1795,1380,3
273,436,3
261,321,3
228,370,3
309,428,3
220,378,3
386,317,3
196,352,3
295,326,3
230,344,3
356,291,3
434,287,4
335,231,4
226,242,4
383,253,4
436,252,4
395,176,4
440,258,4
280,278,4
378,235,4
381,216,4
358,526,4
291,495,4
372,597,4
267,510,4
306,476,4
204,505,4
359,618,4
226,498,4
343,530,4
352,582,4
25,519,3
32,535,3
8,496,3
137,546,3
115,584,3
168,503,3
76,519,3
94,599,3
178,563,3
145,557,3
24,708,3
65,651,3
9,654,3
35,640,3
100,644,3
73,631,3
45,671,3
10,717,3
98,686,3
36,746,3
203,649,3
98,651,3
226,681,3
212,656,3
216,629,3
229,639,3
214,702,3
216,657,3
87,632,3
134,670,3
240,985,3
285,936,3
295,1007,3
263,976,3
262,978,3
314,1038,3
247,1002,3
301,1005,3
288,1016,3
324,931,3
273,1096,5
192,1035,5
199,1071,5
233,1071,5
203,1025,5
290,1103,5
286,1033,5
270,1042,5
279,1065,5
209,1008,5
257,1395,4
255,1414,4
291,1359,4
264,1430,4
299,1316,4
344,1398,4
254,1315,4
241,1352,4
282,1332,4
326,1385,4
317,1490,3
381,1501,3
358,1456,3
326,1456,3
419,1500,3
414,1473,3
437,1484,3
368,1444,3
395,1478,3
369,1492,3
789,292,3
829,306,3
864,277,3
766,310,3
779,279,3
874,221,3
809,314,3
872,286,3
891,248,3
863,258,3
371,113,4
440,60,4
468,93,4
361,115,4
450,59,4
515,118,4
435,118,4
389,101,4
414,108,4
441,92,4
692,371,3
684,297,3
698,304,3
566,296,3
625,322,3
656,348,3
632,296,3
587,329,3
686,315,3
651,368,3
568,487,4
566,509,4
526,423,4
579,468,4
603,491,4
580,447,4
560,439,4
620,446,4
526,412,4
586,523,4
493,688,3
516,658,3
465,635,3
467,687,3
517,651,3
524,607,3
544,616,3
480,707,3
501,668,3
554,623,3
667,680,3
647,673,3
703,661,3
697,672,3
657,667,3
711,690,3
578,786,3
644,691,3
585,759,3
660,701,3
587,1057,5
621,1072,5
611,1076,5
573,1086,5
554,1092,5
617,1088,5
535,1086,5
627,1104,5
599,1079,5
630,1078,5
413,984,3
418,930,3
438,942,3
481,1013,3
408,976,3
492,974,3
437,989,3
476,997,3
491,1019,3
460,1012,3
468,1319,5
458,1242,5
446,1281,5
443,1307,5
442,1271,5
516,1282,5
510,1305,5
499,1307,5
429,1354,5
464,1275,5
667,1252,5
685,1240,5
697,1286,5
658,1243,5
685,1275,5
685,1322,5
675,1242,5
671,1269,5
658,1316,5
711,1338,5
1018,241,3
1002,289,3
1000,281,3
909,253,3
974,194,3
975,242,3
939,241,3
947,253,3
924,189,3
962,202,3
1183,69,0
1130,104,0
1143,47,0
1086,16,0
1120,14,0
1182,99,0
1127,100,0
1186,113,0
1213,34,0
1101,17,0
1219,654,0
1199,566,0
1243,592,0
1214,581,0
1221,678,0
1202,681,0
1200,626,0
1235,568,0
1224,574,0
1180,589,0
1028,537,4
979,593,4
965,602,4
1009,626,4
994,536,4
1032,534,4
971,552,4
1010,663,4
1042,530,4
1034,546,4
1138,891,3
1130,867,3
1148,849,3
1085,852,3
1177,896,3
1171,929,3
1165,896,3
1172,851,3
1181,936,3
1185,950,3
937,886,3
933,847,3
920,848,3
985,811,3
890,896,3
959,887,3
1001,818,3
924,821,3
905,928,3
1002,834,3
1095,853,3
1218,849,3
1156,908,3
1108,832,3
1179,860,3
1138,908,3
1123,876,3
1146,833,3
1187,912,3
1124,851,3
1093,832,3
1157,848,3
1103,847,3
1144,893,3
1128,831,3
1084,854,3
1108,873,3
1167,887,3
1148,850,3
1153,845,3
940,1495,3
901,1524,3
950,1520,3
959,1529,3
964,1523,3
915,1517,3
933,1503,3
969,1513,3
987,1476,3
951,1535,3
873,1446,5
843,1429,5
802,1469,5
