201208172_T-15-06-31_Dive_01_144.jpg
x,y,label
135,155,5
270,134,5
128,477,4
244,341,4
340,772,4
390,702,4
25,1037,4
383,1144,5
222,1352,5
230,1357,5
706,108,3
625,160,5
613,573,3
726,450,3
435,836,5
744,683,3
577,995,3
527,960,3
816,1238,4
687,1417,4
1105,154,3
1161,262,3
1010,393,3
936,332,3
878,869,3
921,751,3
907,966,3
1219,1071,3
1079,1338,3
1193,1366,3
1282,117,3
1584,42,4
1613,326,4
1282,484,3
1471,904,3
1505,742,2
1591,1134,3
1401,923,3
1469,1403,3
1265,1508,2
1889,278,4
1682,214,4
1906,465,3
1940,521,2
1705,714,3
1702,914,3
1828,1071,3
1695,1124,3
1858,1403,3
1672,1431,3
124,177,5
147,118,5
103,179,5
135,139,5
124,143,5
106,155,5
151,125,5
100,133,5
148,134,5
162,171,5
221,143,5
205,119,5
258,188,5
192,143,5
187,112,5
250,159,5
246,148,5
187,119,5
179,126,5
267,159,5
114,501,4
184,428,4
176,457,4
135,523,4
174,465,4
180,457,4
118,482,4
121,490,4
139,514,4
174,499,4
234,314,4
195,330,4
293,298,4
237,334,4
294,299,4
243,353,4
276,327,4
252,377,4
260,371,4
212,359,4
314,750,4
325,732,4
338,751,4
398,719,4
303,781,4
386,779,4
390,795,4
322,812,4
405,771,4
289,793,4
371,721,4
407,674,4
392,683,4
385,626,4
371,653,4
330,656,4
425,731,4
406,626,4
385,696,4
352,650,4
187,1071,4
153,988,4
33,1053,4
221,1105,4
50,1034,4
167,1083,4
202,1097,4
81,1011,4
223,1141,4
160,1030,4
439,1164,5
419,1101,5
386,1189,5
395,1070,5
411,1165,5
347,1154,5
383,1098,5
374,1108,5
376,1159,5
393,1120,5
178,1366,5
127,1386,5
177,1313,5
165,1383,5
131,1369,5
224,1372,5
203,1359,5
187,1356,5
125,1346,5
127,1405,5
174,1383,5
167,1325,5
125,1339,5
195,1425,5
232,1358,5
225,1347,5
155,1364,5
209,1389,5
227,1359,5
179,1358,5
677,34,3
679,76,3
672,84,3
653,44,3
681,115,3
695,61,3
724,14,3
718,6,3
720,59,3
689,60,3
643,130,5
657,178,5
727,193,5
687,182,5
626,195,5
686,153,5
675,114,5
686,142,5
635,178,5
649,219,5
545,541,3
560,597,3
564,581,3
542,568,3
541,594,3
532,576,3
538,595,3
542,577,3
523,591,3
601,585,3
777,464,3
724,420,3
752,464,3
770,441,3
721,475,3
