201208172_T-13-12-20_Dive_01_048.jpg
x,y,label
137,220,2
174,136,3
280,555,2
269,448,3
22,660,3
154,841,3
90,1097,4
280,970,3
97,1237,4
58,1246,4
499,248,4
542,258,4
432,413,5
453,341,4
670,888,3
580,817,3
431,1217,3
549,970,3
479,1275,2
471,1227,3
1183,129,2
1057,249,2
1072,586,3
964,533,3
1131,879,4
1198,815,4
1125,1012,3
1189,1133,4
953,1327,4
1225,1445,4
1247,10,4
1305,211,3
1612,602,4
1556,389,4
1356,853,3
1241,627,5
1505,952,4
1605,1218,4
1622,1349,4
1583,1477,4
1651,137,1
1723,167,1
1666,407,4
1669,482,4
1970,748,3
1979,708,3
1845,1112,4
1933,1071,3
1946,1377,5
1798,1396,5
164,236,2
167,228,2
122,215,2
138,221,2
163,131,2
109,148,2
115,195,2
129,230,2
195,166,2
184,122,2
172,215,3
175,224,3
199,221,3
189,141,3
180,165,3
152,144,3
134,239,3
154,139,3
157,243,3
144,135,3
261,593,2
257,589,2
297,571,2
305,546,2
318,529,2
220,515,2
258,512,2
329,552,2
263,546,2
286,534,2
251,423,3
320,442,3
327,412,3
230,412,3
187,421,3
268,429,3
294,424,3
213,448,3
279,464,3
217,458,3
66,655,3
70,648,3
99,630,3
76,641,3
60,637,3
63,678,3
49,648,3
70,696,3
33,677,3
81,669,3
196,981,3
196,946,3
149,830,3
191,1047,3
130,914,3
109,821,3
158,1042,3
79,934,3
82,928,3
185,921,3
9,1089,4
8,1044,4
49,1062,4
14,1070,4
30,1107,4
64,1092,4
37,1067,4
42,1103,4
27,1122,4
3,1099,4
371,985,3
381,1092,3
382,1085,3
350,1066,3
374,1041,3
313,916,3
341,1094,3
317,1022,3
403,1021,3
353,930,3
197,1191,4
225,1262,4
84,1264,4
164,1328,4
140,1264,4
152,1290,4
91,1244,4
138,1206,4
210,1230,4
115,1212,4
70,1251,4
31,1333,4
17,1346,4
68,1332,4
26,1321,4
32,1241,4
13,1284,4
76,1322,4
27,1320,4
46,1281,4
508,180,4
467,236,4
574,178,4
433,214,4
440,195,4
510,270,4
477,226,4
502,252,4
530,183,4
547,162,4
618,199,4
523,223,4
576,272,4
610,230,4
611,173,4
567,306,4
550,287,4
550,256,4
566,315,4
575,194,4
489,468,5
422,490,5
368,548,5
431,551,5
458,523,5
451,555,5
398,535,5
452,580,5
475,575,5
457,549,5
398,340,4
417,313,4
361,336,4
426,324,4
368,304,4
441,350,4
455,278,4
393,325,4
390,335,4
464,308,4
624,826,3
610,879,3
689,890,3
723,895,3
640,880,3
688,860,3
737,835,3
665,844,3
724,842,3
714,895,3
536,802,3
541,761,3
548,733,3
549,814,3
521,716,3
537,739,3
496,827,3
512,803,3
577,814,3
514,773,3
542,1243,3
509,1206,3
522,1248,3
398,1239,3
381,1150,3
425,1247,3
515,1204,3
537,1155,3
419,1149,3
446,1260,3
564,1073,3
527,945,3
603,1076,3
584,1071,3
566,951,3
553,950,3
585,1039,3
510,1044,3
564,1045,3
531,1083,3
501,1310,2
701,1351,2
485,1286,2
806,1327,2
574,1312,2
770,1374,2
764,1366,2
597,1278,2
738,1344,2
644,1306,2
434,1201,3
510,1232,3
462,1252,3
454,1199,3
464,1217,3
551,1142,3
502,1130,3
488,1223,3
553,1168,3
520,1119,3
1139,226,2
1145,235,2
1197,111,2
1186,143,2
1155,181,2
1106,178,2
1086,200,2
1195,190,2
1173,163,2
1190,233,2
1076,242,2
1074,367,2
1097,317,2
1164,276,2
1103,357,2
1201,275,2
1073,374,2
1066,269,2
1129,307,2
1078,222,2
1106,592,3
1108,580,3
1050,606,3
1065,549,3
1119,645,3
1074,616,3
1003,626,3
1006,632,3
1078,634,3
1080,609,3
937,556,3
907,540,3
949,507,3
967,560,3
937,508,3
980,538,3
911,542,3
953,496,3
971,516,3
978,539,3
1142,921,4
1278,854,4
1236,871,4
1125,978,4
1195,925,4
1183,850,4
1168,844,4
1143,842,4
1121,883,4
1133,992,4
1037,962,4
1162,890,4
994,980,4
1166,893,4
1152,1052,4
1195,842,4
1098,885,4
1122,984,4
1117,934,4
1181,901,4
1266,851,3
1144,1025,3
1167,826,3
1174,819,3
1131,1042,3
1238,873,3
1109,903,3
1009,973,3
1205,816,3
1262,826,3
1232,1205,4
1224,1163,4
1198,1186,4
1257,1113,4
1190,1171,4
1209,1192,4
1282,1184,4
1202,1166,4
1216,1232,4
1299,1222,4
989,1325,4
943,1226,4
1000,1226,4
967,1314,4
988,1283,4
947,1316,4
946,1309,4
927,1273,4
986,1296,4
947,1312,4
1212,1480,4
1141,1476,4
1122,1453,4
1199,1490,4
1234,1449,4
1135,1526,4
1152,1518,4
1179,1479,4
1158,1518,4
1231,1452,4
1127,17,4
1149,19,4
1238,12,4
1145,71,4
1215,1,4
1177,12,4
1198,27,4
1157,49,4
1147,61,4
1174,2,4
1246,231,3
1326,286,3
1265,203,3
1289,196,3
1255,246,3
1314,213,3
1311,348,3
1364,221,3
1331,336,3
1282,218,3
1674,577,4
1701,545,4
1693,563,4
1719,630,4
1736,589,4
1582,550,4
1552,575,4
1526,554,4
1635,603,4
1581,536,4
1667,428,4
1677,399,4
1541,393,4
1631,481,4
1622,474,4
1576,415,4
1619,456,4
1585,367,4
1577,413,4
1620,496,4
1373,866,3
1310,857,3
1328,850,3
1354,838,3
1333,877,3
1405,866,3
1400,853,3
1325,873,3
1325,857,3
1421,870,3
1211,671,5
1187,684,5
1132,692,5
1194,642,5
1153,714,5
1232,651,5
1171,612,5
1224,657,5
1192,628,5
1162,620,5
1482,996,4
