201208172_T-13-21-17_Dive_01_068.jpg
x,y,label
65,171,4
38,107,4
282,323,3
239,316,5
78,873,4
399,790,4
138,1062,4
329,934,4
392,1227,3
15,1249,4
698,311,5
611,141,4
794,497,3
737,484,3
486,852,5
739,647,3
778,999,3
606,1197,3
538,1397,3
788,1264,1
1224,311,3
1158,208,2
843,401,3
1021,364,3
1220,858,3
910,745,3
1111,1008,3
1136,1067,2
1076,1481,1
1126,1434,1
1511,27,5
1260,82,5
1516,385,5
1234,416,3
1580,713,5
1253,911,3
1414,960,3
1233,1165,3
1509,1456,3
1367,1390,3
1982,127,5
1964,175,3
1782,490,3
1900,564,3
1767,828,3
1950,641,3
1943,1100,4
1858,1123,3
1760,1359,2
1638,1298,3
40,111,4
50,131,4
71,90,4
92,180,4
37,119,4
99,177,4
1,109,4
110,105,4
55,102,4
97,109,4
102,138,4
106,197,4
22,90,4
110,131,4
17,113,4
90,173,4
58,174,4
23,126,4
85,127,4
33,126,4
280,251,3
246,267,3
303,234,3
281,276,3
298,221,3
212,243,3
283,253,3
246,228,3
275,320,3
216,234,3
215,360,5
188,346,5
225,309,5
209,332,5
133,385,5
160,326,5
246,320,5
196,303,5
128,365,5
207,357,5
3,825,4
52,850,4
42,896,4
125,861,4
71,936,4
96,938,4
100,936,4
108,941,4
106,854,4
95,943,4
322,798,4
407,811,4
357,768,4
365,762,4
336,746,4
421,811,4
350,758,4
326,839,4
355,785,4
312,814,4
80,1105,4
33,1073,4
200,1074,4
134,1031,4
54,1090,4
127,1024,4
134,1050,4
192,1113,4
15,1103,4
136,1090,4
422,897,4
382,841,4
394,836,4
426,843,4
391,870,4
380,866,4
349,935,4
337,885,4
403,861,4
390,913,4
374,1208,3
426,1314,3
367,1334,3
403,1265,3
344,1234,3
373,1244,3
390,1249,3
412,1204,3
355,1267,3
328,1253,3
81,1331,4
116,1242,4
72,1305,4
40,1196,4
46,1287,4
148,1316,4
69,1321,4
16,1310,4
43,1179,4
20,1312,4
720,387,5
752,404,5
709,403,5
682,353,5
703,345,5
682,348,5
689,378,5
719,263,5
703,337,5
690,306,5
532,144,4
531,183,4
514,117,4
572,166,4
553,146,4
509,116,4
572,163,4
612,140,4
532,153,4
552,186,4
724,593,3
759,620,3
719,525,3
749,554,3
716,584,3
740,614,3
796,539,3
729,572,3
773,603,3
762,575,3
797,459,3
720,422,3
716,434,3
750,488,3
737,464,3
708,455,3
763,441,3
795,456,3
795,459,3
760,373,3
549,876,5
489,835,5
491,902,5
459,801,5
436,850,5
488,858,5
472,889,5
537,847,5
498,892,5
490,853,5
706,617,3
701,623,3
767,725,3
731,708,3
755,659,3
681,610,3
724,666,3
699,653,3
762,704,3
767,671,3
726,971,3
783,929,3
740,956,3
741,932,3
790,1007,3
753,1008,3
801,958,3
802,981,3
742,934,3
729,987,3
595,1236,3
691,1227,3
609,1220,3
610,1275,3
595,1203,3
705,1198,3
597,1278,3
640,1291,3
693,1214,3
684,1199,3
453,1419,3
602,1457,3
580,1391,3
591,1461,3
545,1466,3
542,1464,3
596,1452,3
545,1445,3
557,1415,3
584,1452,3
714,1206,1
864,1229,1
904,1226,1
701,1253,1
748,1306,1
713,1338,1
842,1215,1
678,1320,1
669,1248,1
839,1262,1
1303,277,3
1227,288,3
1251,294,3
1213,311,3
1296,247,3
1247,211,3
1255,301,3
1311,288,3
1279,303,3
1228,292,3
1106,89,2
1144,129,2
1155,142,2
1131,130,2
1094,124,2
1130,214,2
1091,92,2
1140,210,2
1091,195,2
1121,119,2
952,464,3
928,441,3
891,488,3
865,531,3
803,496,3
826,466,3
899,423,3
824,522,3
872,448,3
857,442,3
901,237,3
1070,347,3
923,273,3
1048,343,3
955,298,3
1063,362,3
986,326,3
957,247,3
1013,352,3
982,354,3
1297,858,3
1290,841,3
1262,897,3
1249,836,3
1329,858,3
1242,898,3
1286,867,3
1251,823,3
1241,906,3
1272,789,3
860,783,3
849,816,3
876,785,3
853,759,3
890,747,3
797,802,3
828,782,3
874,778,3
922,810,3
891,760,3
1054,947,3
1075,958,3
1002,995,3
1057,923,3
1074,961,3
1021,950,3
1002,1032,3
1100,993,3
1013,1000,3
1100,1017,3
1113,972,2
1171,1075,2
1200,1067,2
1172,1075,2
1138,1023,2
1176,1066,2
1102,957,2
1161,999,2
1166,994,2
1101,996,2
1185,1437,1
1203,1460,1
1195,1464,1
1184,1416,1
1125,1445,1
1169,1529,1
1205,1475,1
1083,1469,1
1205,1459,1
1089,1483,1
1110,1411,1
1096,1339,1
1065,1358,1
1127,1402,1
983,1412,1
1114,1370,1
1102,1412,1
1046,1504,1
1091,1361,1
1040,1500,1
1427,10,5
1506,53,5
1478,24,5
1501,30,5
1515,48,5
1469,8,5
1463,103,5
1453,24,5
1477,38,5
1404,6,5
1303,7,5
1246,58,5
1261,39,5
1261,48,5
1246,44,5
1217,95,5
1254,108,5
