201208172_T-14-19-01_Dive_01_119.jpg
x,y,label
374,92,0
65,130,2
56,578,5
67,434,2
85,876,3
296,616,4
305,1134,4
325,967,4
45,1358,2
230,1329,3
780,287,3
611,108,0
606,545,3
800,394,1
689,774,4
661,768,4
524,1147,3
633,1192,3
435,1237,3
548,1395,4
1133,67,0
1139,248,0
853,474,3
1092,355,0
986,744,3
1138,903,1
970,991,4
834,929,4
903,1316,4
927,1475,4
1624,53,0
1252,236,0
1268,608,0
1318,442,0
1508,872,3
1411,856,3
1493,1180,4
1475,1069,4
1404,1448,4
1561,1486,4
1655,168,3
1801,273,3
1913,337,4
1792,552,3
1644,879,4
1741,845,3
1879,1171,4
1826,1027,4
1794,1520,4
1940,1312,4
372,11,0
363,40,0
384,124,0
313,3,0
314,76,0
331,105,0
339,105,0
281,7,0
378,87,0
319,10,0
82,103,2
77,122,2
52,67,2
25,171,2
89,65,2
29,68,2
91,61,2
5,181,2
98,80,2
75,98,2
19,546,5
71,436,5
93,437,5
95,451,5
104,446,5
42,565,5
61,464,5
37,551,5
5,534,5
116,470,5
74,472,2
43,572,2
0,521,2
83,483,2
56,496,2
55,572,2
70,483,2
44,476,2
42,496,2
38,568,2
93,852,3
99,881,3
77,891,3
66,948,3
50,866,3
55,915,3
24,895,3
98,820,3
124,888,3
42,956,3
200,708,4
196,577,4
210,518,4
292,585,4
263,690,4
176,696,4
268,601,4
287,551,4
290,670,4
224,542,4
241,1029,4
271,1007,4
287,1135,4
260,1051,4
269,1083,4
284,1069,4
276,1051,4
252,1054,4
252,1055,4
272,1016,4
312,987,4
307,899,4
287,951,4
289,989,4
345,945,4
316,989,4
309,945,4
341,974,4
375,1002,4
318,969,4
52,1433,2
66,1452,2
12,1437,2
13,1452,2
73,1426,2
70,1346,2
94,1434,2
51,1363,2
77,1456,2
52,1433,2
69,1295,3
76,1255,3
115,1226,3
67,1239,3
56,1328,3
5,1320,3
216,1278,3
228,1279,3
161,1285,3
82,1271,3
774,285,3
772,327,3
765,315,3
718,297,3
743,320,3
752,302,3
764,311,3
739,313,3
773,361,3
748,336,3
583,101,0
580,57,0
583,89,0
601,14,0
533,135,0
623,75,0
631,85,0
566,131,0
657,112,0
652,90,0
682,609,3
602,558,3
608,556,3
659,631,3
665,597,3
622,585,3
707,566,3
597,597,3
617,534,3
646,606,3
729,428,1
778,454,1
776,392,1
818,423,1
721,451,1
769,417,1
816,411,1
808,410,1
777,467,1
756,448,1
678,886,4
661,769,4
689,796,4
588,833,4
591,795,4
623,842,4
614,839,4
715,893,4
700,825,4
653,846,4
645,819,4
639,792,4
714,810,4
637,870,4
717,789,4
732,873,4
703,876,4
647,852,4
640,840,4
590,812,4
475,1083,3
486,1121,3
511,1050,3
495,1109,3
455,1146,3
537,1058,3
458,1027,3
480,1009,3
494,1052,3
431,993,3
501,1172,3
530,1266,3
561,1263,3
530,1078,3
574,1138,3
521,1159,3
627,1228,3
633,1242,3
500,1186,3
530,1128,3
379,1288,3
420,1245,3
412,1243,3
353,1230,3
394,1251,3
457,1320,3
388,1256,3
425,1330,3
495,1296,3
477,1308,3
406,1521,4
422,1516,4
548,1465,4
591,1484,4
538,1388,4
403,1512,4
576,1507,4
522,1390,4
514,1519,4
595,1407,4
1232,62,0
1176,83,0
1158,27,0
1142,58,0
1178,90,0
1208,0,0
1138,13,0
1167,78,0
1223,19,0
1137,28,0
1205,262,0
1189,291,0
1163,308,0
1163,271,0
1187,221,0
1216,253,0
1168,271,0
1119,264,0
1213,232,0
1150,262,0
904,493,3
866,504,3
874,496,3
890,431,3
878,497,3
873,409,3
886,503,3
866,467,3
894,486,3
838,444,3
1072,352,0
1123,364,0
1082,323,0
1085,444,0
1120,368,0
1025,357,0
1067,386,0
1045,350,0
1023,369,0
1064,425,0
971,744,3
994,709,3
953,744,3
1036,874,3
992,800,3
989,795,3
1020,799,3
1024,800,3
1018,767,3
995,779,3
1122,872,1
1044,827,1
1103,882,1
1136,915,1
1071,811,1
1043,875,1
1078,855,1
1106,853,1
1078,878,1
1062,873,1
917,1033,4
939,1072,4
900,1039,4
956,1009,4
917,1073,4
935,1041,4
939,1083,4
911,1019,4
955,1070,4
927,996,4
910,897,4
864,878,4
859,898,4
841,880,4
885,863,4
849,917,4
968,928,4
911,920,4
865,891,4
814,880,4
891,1384,4
906,1387,4
856,1306,4
862,1342,4
859,1290,4
901,1321,4
867,1351,4
834,1374,4
841,1311,4
887,1289,4
907,1426,4
900,1416,4
869,1510,4
831,1448,4
886,1512,4
873,1429,4
853,1422,4
831,1477,4
880,1439,4
882,1428,4
1704,29,0
1634,23,0
1629,51,0
1709,52,0
1681,26,0
1687,45,0
1627,18,0
1705,38,0
1672,75,0
1664,23,0
1280,249,0
1300,245,0
1296,281,0
1258,249,0
1305,292,0
1300,210,0
1250,235,0
1247,247,0
1255,208,0
1327,208,0
1277,648,0
1164,672,0
1200,655,0
1186,658,0
1154,630,0
1192,647,0
1116,662,0
1238,658,0
1240,659,0
1206,670,0
1317,510,0
1285,474,0
1279,478,0
1247,466,0
1329,431,0
1301,455,0
1259,518,0
1309,489,0
1302,436,0
1335,432,0
1543,857,3
1537,906,3
1544,849,3
1524,905,3
1547,914,3
1582,875,3
1555,897,3
1559,853,3
1554,889,3
1462,853,3
1447,923,3
1507,903,3
1522,936,3
1468,951,3
1416,831,3
1404,877,3
1515,916,3
1436,872,3
1456,870,3
1453,945,3
1481,1137,4
1478,1136,4
1464,1217,4
1442,1188,4
1430,1132,4
1469,1131,4
1472,1099,4
1454,1201,4
1440,1146,4
1524,1098,4
1492,1056,4
1455,1039,4
1462,1053,4
1434,1052,4
1436,1062,4
1469,1038,4
1549,1007,4
1451,1039,4
1417,1036,4
1446,1046,4
1307,1526,4
1304,1440,4
1429,1499,4
1431,1434,4
1395,1468,4
1402,1483,4
1340,1452,4
1333,1535,4
1400,1406,4
1416,1456,4
1443,1528,4
1547,1535,4
1536,1526,4
1447,1510,4
1469,1520,4
1464,1478,4
1582,1453,4
1562,1495,4
1573,1461,4
1446,1514,4
1746,11,3
1774,58,3
1606,222,3
1767,79,3
1742,40,3
1709,90,3
1711,112,3
1768,55,3
1739,56,3
1731,109,3
1772,259,3
1832,391,3
1804,285,3
1768,354,3
1784,342,3
1810,284,3
1797,389,3
1759,373,3
1784,279,3
1779,288,3
2009,289,4
1918,356,4
1912,334,4
1927,295,4
2026,324,4
1906,350,4
1918,283,4
1979,303,4
1958,296,4
1977,290,4
1749,592,3
1804,447,3
1746,572,3
1783,549,3
1834,475,3
1816,490,3
1758,568,3
1817,538,3
1716,572,3
1747,591,3
1709,977,4
1677,920,4
1631,907,4
1665,954,4
1637,885,4
1657,864,4
1756,893,4
1687,936,4
1762,883,4
1723,886,4
1724,827,3
1737,841,3
1660,811,3
1776,870,3
1669,864,3
1757,766,3
1714,804,3
1719,872,3
1703,808,3
1712,806,3
1887,1169,4
1869,1159,4
1848,1207,4
1909,1140,4
1793,1196,4
1838,1217,4
1920,1176,4
1894,1186,4
1843,1141,4
1865,1193,4
1831,1054,4
1729,1085,4
1820,1005,4
1740,1015,4
1768,965,4
1772,1096,4
1835,1033,4
1776,998,4
1781,1078,4
1743,991,4
1708,1491,4
1692,1501,4
1761,1508,4
1753,1479,4
1757,1500,4
1785,1527,4
1773,1528,4
1728,1513,4
1691,1524,4
1763,1517,4
2009,1283,4
1948,1318,4
1959,1288,4
1946,1228,4
2022,1236,4
1957,1224,4
1991,1254,4
2019,1262,4
2036,1337,4
1934,1267,4
