201208172_T-15-05-51_Dive_01_143.jpg
x,y,label
29,217,4
165,193,4
118,459,4
336,354,4
102,862,4
54,749,4
128,1177,3
252,1020,3
13,1242,3
241,1398,3
495,296,4
450,125,5
800,466,4
756,467,4
649,902,4
698,711,4
529,1182,1
580,998,4
753,1309,1
733,1263,3
905,206,3
1188,99,4
1116,560,4
1224,507,3
1107,686,4
830,630,4
976,1115,1
1069,969,3
1152,1358,1
1191,1237,3
1631,93,4
1472,268,5
1481,591,3
1228,504,3
1576,806,3
1517,893,5
1545,1009,4
1568,954,4
1307,1498,3
1334,1493,3
1667,179,4
1934,171,4
1882,351,3
1919,404,3
1794,678,3
1886,691,3
1974,1021,3
1727,1218,4
1762,1446,5
1757,1303,3
54,301,4
56,269,4
91,281,4
84,359,4
104,274,4
65,341,4
120,362,4
41,364,4
42,386,4
160,414,4
164,208,4
138,122,4
113,189,4
146,134,4
149,223,4
91,119,4
101,127,4
110,222,4
152,134,4
163,121,4
107,473,4
58,481,4
152,446,4
154,491,4
145,464,4
117,479,4
51,521,4
128,433,4
107,510,4
120,499,4
481,443,4
338,399,4
360,357,4
308,427,4
445,470,4
276,454,4
330,362,4
354,452,4
414,403,4
431,378,4
190,769,4
84,865,4
104,865,4
198,825,4
218,887,4
124,815,4
129,812,4
235,842,4
184,799,4
197,818,4
59,638,4
70,629,4
48,627,4
59,597,4
29,668,4
68,629,4
10,676,4
65,663,4
25,735,4
49,613,4
147,1065,3
162,1145,3
137,1074,3
124,1144,3
122,1159,3
218,983,3
154,1091,3
157,1078,3
147,1034,3
131,1058,3
241,1020,3
226,1117,3
249,1047,3
189,1102,3
236,1046,3
195,1006,3
197,1040,3
209,1076,3
197,1053,3
179,994,3
75,1289,3
92,1266,3
68,1279,3
63,1365,3
30,1225,3
108,1364,3
87,1234,3
86,1298,3
120,1247,3
5,1331,3
334,1349,3
200,1403,3
247,1407,3
260,1427,3
210,1401,3
273,1375,3
342,1371,3
337,1328,3
284,1416,3
295,1399,3
465,117,4
425,164,4
406,120,4
484,265,4
464,257,4
480,149,4
463,241,4
480,138,4
511,198,4
491,289,4
469,240,5
492,182,5
458,187,5
493,118,5
466,235,5
414,137,5
469,238,5
484,169,5
409,136,5
435,140,5
891,420,4
827,496,4
842,468,4
861,444,4
858,475,4
893,417,4
860,439,4
829,494,4
830,426,4
841,460,4
871,456,4
817,401,4
858,480,4
816,371,4
890,408,4
840,442,4
838,453,4
777,445,4
865,450,4
843,447,4
694,788,4
702,802,4
609,852,4
708,851,4
637,861,4
699,827,4
702,840,4
666,909,4
696,804,4
690,790,4
735,727,4
731,623,4
745,679,4
701,647,4
809,677,4
717,725,4
739,643,4
686,736,4
728,607,4
743,634,4
529,1267,1
463,1161,1
453,1184,1
523,1276,1
506,1193,1
466,1202,1
423,1208,1
469,1173,1
423,1181,1
469,1234,1
581,936,4
556,1006,4
540,1011,4
578,1041,4
551,931,4
498,1014,4
562,1017,4
588,938,4
590,1034,4
587,970,4
772,1234,1
737,1235,1
699,1226,1
767,1189,1
806,1146,1
739,1179,1
748,1271,1
730,1248,1
833,1152,1
726,1230,1
662,1266,3
659,1311,3
671,1267,3
743,1167,3
702,1186,3
736,1244,3
695,1308,3
829,1141,3
687,1333,3
659,1337,3
871,199,3
875,287,3
874,265,3
789,266,3
848,224,3
904,292,3
830,237,3
879,271,3
910,262,3
876,311,3
1131,110,4
1150,108,4
1153,61,4
1149,61,4
1212,32,4
1154,72,4
1205,62,4
