201208172_T-13-15-21_Dive_01_056.jpg
x,y,label
335,280,4
94,39,3
166,381,4
371,588,3
88,814,4
317,716,2
309,1084,3
19,1083,3
160,1333,3
27,1267,4
642,139,3
449,83,5
727,507,3
511,467,5
508,724,3
779,635,4
715,1066,4
559,1215,4
734,1240,3
555,1462,4
1021,241,3
1075,120,3
1044,584,3
854,472,3
1052,787,2
1068,855,2
1053,1102,3
1139,981,2
1053,1485,5
988,1412,2
1323,212,3
1330,188,3
1552,540,4
1290,368,3
1253,692,3
1277,881,3
1562,955,3
1361,1037,3
1319,1500,4
1554,1479,4
1828,47,4
1879,24,4
2010,518,4
1817,609,2
1915,743,2
1861,779,3
1814,979,5
1652,1108,4
1811,1520,4
1747,1423,4
305,238,4
310,333,4
398,276,4
318,279,4
325,224,4
313,267,4
390,300,4
374,277,4
369,299,4
315,274,4
49,74,3
143,8,3
46,66,3
170,14,3
9,55,3
152,25,3
14,2,3
108,31,3
71,29,3
79,4,3
219,366,4
185,366,4
227,297,4
222,306,4
193,379,4
223,321,4
264,347,4
212,403,4
195,372,4
252,360,4
384,567,3
364,637,3
342,595,3
436,619,3
419,517,3
389,509,3
391,639,3
422,639,3
392,509,3
425,603,3
114,795,4
99,761,4
107,828,4
130,788,4
127,834,4
136,817,4
107,751,4
138,834,4
108,805,4
68,794,4
327,812,2
313,781,2
337,741,2
353,729,2
337,832,2
339,836,2
310,749,2
301,744,2
381,733,2
307,848,2
314,1138,3
273,1038,3
334,1120,3
299,1116,3
316,1082,3
281,1086,3
321,1094,3
334,1140,3
330,1134,3
314,1053,3
1,1054,3
84,978,3
63,1073,3
118,1028,3
59,1023,3
48,1063,3
93,1077,3
124,1074,3
16,1058,3
85,1064,3
173,1320,3
186,1339,3
76,1378,3
158,1389,3
74,1377,3
170,1459,3
67,1381,3
146,1379,3
113,1381,3
164,1392,3
83,1319,4
45,1291,4
150,1213,4
156,1230,4
96,1252,4
76,1246,4
71,1239,4
122,1187,4
105,1179,4
138,1224,4
638,196,3
600,173,3
606,134,3
638,195,3
647,123,3
615,98,3
675,191,3
672,140,3
630,190,3
603,105,3
428,99,5
466,85,5
467,93,5
473,22,5
446,20,5
472,101,5
415,5,5
429,115,5
431,6,5
466,96,5
726,512,3
703,509,3
722,576,3
750,498,3
759,571,3
763,576,3
780,525,3
805,602,3
778,546,3
728,469,3
449,464,5
488,500,5
519,481,5
485,455,5
510,458,5
467,443,5
438,435,5
444,409,5
459,475,5
458,458,5
509,713,3
444,684,3
544,703,3
430,679,3
411,681,3
469,706,3
438,684,3
473,668,3
506,683,3
484,718,3
764,628,4
775,680,4
800,622,4
753,657,4
822,635,4
796,646,4
841,670,4
755,618,4
814,686,4
824,619,4
872,1053,4
717,1072,4
789,1116,4
785,1131,4
955,1052,4
730,1087,4
707,1108,4
