201208172_T-15-13-22_Dive_01_156.jpg
x,y,label
105,239,4
165,271,4
271,523,4
283,497,4
168,805,3
162,854,3
192,1122,3
250,1098,3
387,1364,4
240,1267,3
550,14,4
808,215,4
482,336,4
479,477,4
467,810,4
506,888,4
676,1024,4
631,1173,4
693,1269,4
808,1472,4
846,312,4
895,97,4
1146,480,4
889,382,4
881,717,2
1009,633,4
853,1131,4
890,1072,4
1133,1514,3
1025,1395,4
1417,280,5
1326,229,3
1268,351,4
1619,564,3
1266,827,3
1500,860,3
1304,1042,4
1333,1165,2
1440,1447,3
1400,1279,3
1868,278,0
1848,166,0
2001,390,0
1836,419,0
2000,630,0
1815,749,0
1928,1073,3
1883,1085,3
1665,1497,3
1965,1319,3
5,276,4
71,232,4
85,253,4
60,244,4
98,214,4
73,160,4
74,262,4
70,242,4
82,231,4
85,212,4
169,274,4
188,222,4
205,281,4
213,273,4
186,305,4
166,228,4
195,250,4
125,274,4
203,310,4
193,312,4
244,534,4
187,530,4
217,489,4
178,459,4
240,463,4
176,452,4
166,454,4
288,530,4
289,463,4
223,533,4
262,516,4
169,540,4
247,425,4
178,498,4
293,520,4
235,543,4
243,499,4
168,504,4
255,470,4
236,480,4
195,759,3
158,810,3
182,776,3
200,703,3
166,744,3
200,716,3
139,704,3
174,810,3
117,688,3
192,712,3
127,857,3
330,875,3
145,819,3
189,926,3
159,814,3
233,914,3
207,926,3
278,947,3
194,821,3
117,906,3
99,1077,3
137,1151,3
131,1197,3
120,1186,3
146,1165,3
179,1201,3
99,1114,3
109,1095,3
104,1164,3
120,1087,3
270,1156,3
219,1144,3
241,1147,3
325,1147,3
299,1205,3
347,1139,3
278,1197,3
319,1131,3
298,1118,3
241,1119,3
476,1281,4
443,1323,4
430,1357,4
415,1389,4
402,1392,4
468,1420,4
419,1312,4
440,1370,4
505,1321,4
431,1400,4
371,1392,3
242,1320,3
325,1326,3
224,1289,3
362,1336,3
214,1302,3
273,1348,3
232,1297,3
283,1252,3
207,1355,3
564,39,4
594,93,4
519,130,4
541,109,4
566,110,4
555,103,4
574,47,4
619,27,4
534,108,4
594,17,4
890,207,4
871,183,4
840,201,4
887,208,4
831,218,4
827,204,4
891,248,4
922,198,4
913,223,4
885,236,4
439,329,4
436,338,4
462,403,4
418,305,4
469,281,4
447,338,4
442,290,4
485,313,4
489,327,4
423,310,4
393,412,4
343,465,4
400,508,4
389,532,4
340,465,4
430,517,4
445,472,4
335,472,4
429,511,4
343,476,4
471,896,4
499,878,4
408,829,4
479,922,4
498,956,4
480,895,4
513,878,4
456,784,4
504,813,4
435,905,4
462,934,4
535,863,4
485,961,4
462,812,4
517,914,4
505,844,4
432,897,4
498,861,4
443,785,4
454,804,4
801,1012,4
707,1012,4
737,1087,4
776,1042,4
738,1096,4
772,973,4
775,1082,4
772,1069,4
729,984,4
708,1001,4
634,1204,4
680,1176,4
660,1147,4
683,1214,4
636,1149,4
589,1173,4
630,1150,4
661,1166,4
576,1161,4
625,1145,4
640,1265,4
686,1323,4
639,1257,4
618,1340,4
695,1312,4
697,1270,4
670,1344,4
694,1300,4
642,1291,4
681,1250,4
739,1423,4
816,1443,4
724,1493,4
760,1418,4
735,1424,4
709,1382,4
791,1407,4
830,1442,4
719,1382,4
813,1462,4
848,310,4
933,235,4
963,218,4
889,300,4
977,264,4
883,307,4
961,291,4
973,293,4
914,346,4
947,242,4
833,7,4
835,61,4
943,46,4
876,89,4
938,80,4
834,17,4
863,64,4
905,6,4
829,74,4
934,59,4
1226,530,4
1217,477,4
1175,511,4
1185,486,4
1228,531,4
1211,520,4
1168,476,4
1172,482,4
1246,532,4
1152,482,4
831,441,4
848,442,4
792,468,4
899,451,4
850,390,4
840,503,4
811,453,4
779,475,4
806,481,4
767,443,4
890,710,2
858,699,2
978,727,2
964,731,2
904,694,2
970,726,2
994,724,2
892,672,2
957,739,2
993,737,2
1059,648,4
1024,618,4
1039,604,4
1080,578,4
1069,573,4
1086,545,4
1094,592,4
1068,547,4
1017,716,4
1018,601,4
897,1195,4
871,1210,4
850,1201,4
845,1163,4
937,1201,4
931,1151,4
855,1164,4
923,1198,4
864,1150,4
833,1195,4
914,1072,4
901,1049,4
857,1109,4
917,1053,4
860,1077,4
862,1074,4
843,1069,4
874,1092,4
838,1052,4
844,1100,4
1219,1497,3
1179,1466,3
1147,1482,3
1139,1518,3
1109,1521,3
1013,1524,3
1141,1530,3
1001,1518,3
1137,1489,3
1221,1535,3
1107,1366,4
1111,1382,4
1111,1310,4
1067,1367,4
1073,1485,4
1125,1311,4
1104,1340,4
1104,1343,4
1108,1338,4
1062,1310,4
1412,239,5
1440,244,5
1481,296,5
1485,274,5
1402,213,5
1461,321,5
1481,237,5
1447,253,5
1460,228,5
1457,266,5
1190,192,3
1305,197,3
1295,224,3
1260,254,3
1293,247,3
1217,242,3
1181,202,3
1253,247,3
1322,225,3
1356,230,3
1294,380,4
1200,340,4
1299,338,4
1242,381,4
1259,349,4
1257,394,4
1301,343,4
1271,309,4
1253,410,4
1275,318,4
1582,566,3
1604,537,3
1649,553,3
1651,493,3
1666,499,3
1589,605,3
1650,532,3
1597,584,3
1624,542,3
1604,492,3
1256,798,3
1279,832,3
