201208172_T-12-55-15_Dive_01_034.jpg
x,y,label
1363,1200,4
1664,1137,3
694,826,3
1325,1494,3
984,1378,5
2036,437,4
1564,427,3
511,1093,3
993,323,3
516,461,4
822,1310,5
1538,339,3
743,896,3
1136,1326,3
1966,693,4
587,952,3
94,43,4
1760,1085,3
1767,840,3
349,767,4
22,178,4
1133,84,4
1987,1124,4
426,570,4
1656,376,4
665,1428,3
265,238,4
971,876,3
1245,1483,3
1050,625,3
533,1523,3
697,633,0
189,917,3
988,1155,3
1144,1135,3
1104,906,3
418,664,4
690,470,4
308,489,4
366,927,4
1535,1009,3
1542,943,3
765,361,0
1857,1467,0
129,1261,3
554,304,4
1962,172,2
492,447,3
1266,1330,3
905,582,0
1379,1287,4
1395,1237,4
1433,1268,4
1271,1172,4
1306,1233,4
1369,1198,4
1294,1167,4
1365,1275,4
1310,1199,4
1378,1208,4
1694,1081,3
1655,1127,3
1698,1149,3
1653,1129,3
1692,1115,3
1671,1140,3
1666,1137,3
1703,1068,3
1684,1152,3
1701,1116,3
717,823,3
617,830,3
624,924,3
615,868,3
614,893,3
629,871,3
653,782,3
720,831,3
645,784,3
615,811,3
1327,1459,3
1284,1502,3
1269,1445,3
1335,1485,3
1266,1414,3
1287,1501,3
1304,1514,3
1322,1512,3
1326,1511,3
1319,1515,3
956,1414,5
946,1345,5
944,1430,5
919,1346,5
925,1456,5
956,1336,5
1025,1378,5
1025,1398,5
979,1383,5
965,1395,5
2018,458,4
2007,463,4
1991,462,4
1998,463,4
1974,465,4
2019,468,4
1961,424,4
2011,425,4
1962,494,4
2042,462,4
1641,358,3
1575,348,3
1609,399,3
1593,392,3
1624,349,3
1561,341,3
1567,415,3
1591,338,3
1594,374,3
1615,426,3
550,1174,3
470,1044,3
425,1075,3
492,1129,3
421,1061,3
506,1126,3
476,1060,3
468,1089,3
473,1038,3
463,1109,3
984,333,3
1150,227,3
1159,264,3
1161,211,3
1078,273,3
1040,255,3
1097,295,3
955,308,3
959,293,3
1075,299,3
530,408,4
552,497,4
559,448,4
547,454,4
570,498,4
574,492,4
516,399,4
524,381,4
508,446,4
569,471,4
862,1348,5
962,1254,5
840,1281,5
948,1261,5
842,1343,5
949,1238,5
902,1403,5
856,1298,5
891,1234,5
938,1239,5
1511,374,3
1645,371,3
1606,370,3
1650,349,3
1519,326,3
1525,293,3
1555,321,3
1533,358,3
1542,412,3
1553,416,3
695,972,3
806,922,3
746,994,3
711,935,3
699,942,3
706,966,3
758,982,3
779,930,3
724,954,3
725,961,3
1167,1327,3
1122,1250,3
1183,1228,3
1159,1178,3
1132,1310,3
1154,1290,3
1150,1234,3
1122,1208,3
1163,1224,3
1138,1230,3
2011,689,4
1930,664,4
2007,630,4
1969,655,4
1972,588,4
2002,651,4
2006,687,4
1972,652,4
1969,606,4
1935,668,4
653,929,3
620,956,3
618,941,3
568,915,3
564,921,3
670,911,3
654,921,3
561,939,3
557,940,3
678,896,3
58,68,4
33,39,4
74,82,4
46,73,4
132,64,4
125,57,4
23,57,4
80,23,4
81,74,4
125,57,4
1810,989,3
1740,997,3
1827,1037,3
1778,1053,3
1788,1027,3
1846,1059,3
1823,1058,3
1765,1085,3
1810,990,3
1806,1005,3
1804,915,3
1745,857,3
1867,873,3
1818,919,3
1819,890,3
1778,915,3
1847,881,3
1819,844,3
1786,876,3
1821,814,3
347,747,4
258,762,4
250,755,4
348,734,4
254,739,4
382,707,4
299,775,4
273,736,4
338,763,4
374,708,4
0,140,4
20,152,4
89,102,4
59,97,4
7,145,4
27,91,4
47,134,4
9,107,4
57,88,4
32,164,4
1117,116,4
1120,66,4
1124,69,4
1079,7,4
1048,119,4
1061,130,4
1039,18,4
1072,156,4
1113,102,4
1061,90,4
1987,1134,4
2020,1161,4
2028,1209,4
1975,1160,4
2012,1139,4
1989,1172,4
2030,1204,4
2047,1198,4
1973,1220,4
2032,1172,4
465,545,4
409,592,4
445,556,4
414,580,4
482,619,4
514,614,4
412,591,4
417,583,4
464,610,4
440,647,4
1689,464,4
1637,447,4
1629,435,4
1655,395,4
1635,414,4
1702,482,4
1621,480,4
1669,462,4
1656,373,4
1692,339,4
641,1504,3
749,1495,3
637,1470,3
651,1529,3
609,1527,3
759,1491,3
738,1490,3
627,1499,3
709,1533,3
695,1535,3
224,250,4
309,259,4
259,245,4
253,262,4
303,241,4
306,319,4
223,322,4
293,317,4
287,211,4
242,322,4
994,832,3
887,747,3
936,851,3
924,851,3
1002,902,3
1024,827,3
878,763,3
1023,884,3
976,919,3
930,823,3
1268,1517,3
1237,1515,3
1219,1528,3
1167,1519,3
1253,1475,3
1172,1527,3
1288,1534,3
1236,1479,3
1237,1470,3
1250,1523,3
1016,712,3
962,663,3
970,717,3
1020,667,3
943,728,3
991,633,3
1016,684,3
990,677,3
1033,660,3
1004,639,3
487,1440,3
618,1458,3
490,1533,3
486,1477,3
440,1489,3
599,1480,3
513,1470,3
527,1494,3
485,1499,3
582,1477,3
669,635,0
708,725,0
709,656,0
657,639,0
644,646,0
694,577,0
703,598,0
644,660,0
733,618,0
671,689,0
203,967,3
174,966,3
145,953,3
200,966,3
163,912,3
185,972,3
154,885,3
141,918,3
169,987,3
128,885,3
1068,1171,3
996,1157,3
1035,1146,3
1025,1182,3
1104,1179,3
1054,1106,3
986,1156,3
1000,1150,3
1086,1200,3
1057,1150,3
1184,974,3
1181,1006,3
1174,850,3
1198,825,3
1188,1011,3
1144,932,3
1170,982,3
1157,1011,3
1298,814,3
1315,844,3
1097,888,3
1091,882,3
1109,820,3
1026,863,3
1068,856,3
1081,870,3
1135,938,3
1102,822,3
1121,963,3
1082,888,3
434,675,4
388,681,4
407,699,4
429,651,4
419,642,4
317,666,4
374,646,4
310,655,4
368,675,4
446,655,4
673,447,4
661,485,4
663,450,4
682,530,4
682,491,4
692,472,4
615,447,4
636,512,4
622,483,4
630,477,4
314,488,4
218,343,4
192,396,4
322,475,4
267,530,4
232,394,4
196,404,4
291,362,4
199,426,4
194,437,4
378,941,4
382,989,4
310,939,4
336,961,4
412,913,4
434,867,4
392,910,4
353,1033,4
321,1011,4
444,908,4
1562,1020,3
1588,946,3
1516,998,3
1525,992,3
1587,938,3
1587,967,3
1520,993,3
1572,981,3
1590,981,3
1513,983,3
1513,958,3
1492,1016,3
1546,1023,3
1547,964,3
1597,957,3
1550,1009,3
1560,924,3
1531,975,3
1596,946,3
1541,1024,3
805,384,0
785,317,0
842,344,0
785,310,0
751,285,0
826,268,0
791,380,0
820,273,0
825,347,0
850,327,0
1840,1522,0
1870,1481,0
1828,1501,0
1843,1485,0
1825,1495,0
1878,1457,0
1836,1495,0
1869,1458,0
1908,1494,0
1876,1455,0
205,1233,3
95,1227,3
138,1291,3
71,1246,3
179,1244,3
140,1263,3
84,1252,3
33,1310,3
192,1244,3
131,1282,3
542,311,4
550,315,4
539,300,4
575,291,4
539,299,4
570,294,4
598,274,4
533,239,4
539,301,4
552,263,4
1998,184,2
2045,205,2
2018,146,2
2046,177,2
2014,121,2
1946,122,2
1929,162,2
1953,128,2
2014,177,2
2020,130,2
494,469,3
522,402,3
518,490,3
516,357,3
538,450,3
522,437,3
515,469,3
517,364,3
522,494,3
539,495,3
1249,1207,3
1258,1245,3
1256,1217,3
1319,1334,3
1294,1247,3
1322,1258,3
1288,1283,3
1252,1288,3
1238,1285,3
1324,1275,3
823,630,0
977,563,0
848,650,0
826,644,0
905,669,0
920,602,0
890,591,0
919,613,0
865,566,0
818,617,0
